SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;L D SP;TRAC %;VOLTS;SLIP%;INJ;ADV;SHIF A;
1362 ;12:31,60 ;6800 ;47 ;96;25;86;0,917 ;25,7 ;33,0 ;25 ;12,4 ;28 ;4,59 ;41,2 ;0 ;
1362 ;12:31,70 ;6496 ;47 ;96;25;87;1,014 ;23,6 ;31,5 ;25 ;12,4 ;33 ;4,67 ;38,4 ;0 ;
1362 ;12:31,80 ;6287 ;47 ;96;25;87;0,905 ;22,7 ;30,5 ;25 ;12,6 ;34 ;4,72 ;36,4 ;0 ;
1362 ;12:31,90 ;5996 ;41 ;96;25;83;0,797 ;21,1 ;29,1 ;25 ;12,4 ;37 ;4,60 ;34,7 ;0 ;
1362 ;12:32,00 ;5812 ;31 ;96;25;78;0,799 ;23,2 ;28,2 ;15 ;12,5 ;21 ;4,14 ;35,2 ;0 ;
1362 ;12:32,10 ;5832 ;28 ;96;25;74;0,893 ;23,3 ;28,3 ;15 ;12,4 ;21 ;3,95 ;35,4 ;0 ;
1362 ;12:32,20 ;5458 ;19 ;96;25;70;0,946 ;23,0 ;26,5 ;7 ;12,4 ;15 ;3,57 ;38,1 ;0 ;
1362 ;12:32,30 ;5131 ;15 ;96;25;65;0,984 ;23,6 ;24,9 ;0 ;12,5 ;5 ;3,95 ;40,2 ;0 ;
1362 ;12:32,40 ;5185 ;8 ;96;25;61;0,964 ;26,5 ;25,2 ;0 ;12,6 ;-4 ;4,23 ;37,7 ;0 ;
1362 ;12:32,50 ;5256 ;7 ;96;25;60;0,938 ;26,9 ;25,5 ;0 ;12,3 ;-5 ;4,35 ;36,9 ;0 ;
1362 ;12:32,60 ;5316 ;7 ;96;25;59;0,947 ;27,1 ;25,8 ;0 ;12,7 ;-4 ;4,35 ;37,6 ;0 ;
1362 ;12:32,70 ;5767 ;7 ;96;25;58;0,904 ;27,6 ;28,0 ;0 ;12,3 ;1 ;4,35 ;43,3 ;0 ;
1362 ;12:32,80 ;5778 ;7 ;96;25;59;0,833 ;29,9 ;28,0 ;0 ;12,5 ;-6 ;4,35 ;43,4 ;0 ;
1362 ;12:32,90 ;5304 ;7 ;96;25;58;0,776 ;34,1 ;26,0 ;0 ;12,3 ;-23 ;4,35 ;38,1 ;0 ;
1362 ;12:33,00 ;6013 ;7 ;96;25;55;0,767 ;33,7 ;29,2 ;0 ;12,5 ;-13 ;4,35 ;46,2 ;0 ;
1362 ;12:33,10 ;6900 ;7 ;96;25;58;0,744 ;33,7 ;34,0 ;0 ;12,4 ;0 ;4,12 ;50,6 ;0 ;
1362 ;12:33,20 ;7413 ;20 ;96;25;63;0,736 ;36,5 ;36,0 ;0 ;12,5 ;-1 ;3,16 ;54,5 ;0 ;
1362 ;12:33,30 ;7312 ;20 ;96;25;65;0,718 ;36,5 ;35,5 ;0 ;12,5 ;-2 ;3,17 ;53,9 ;0 ;
1362 ;12:33,40 ;7001 ;21 ;96;25;67;0,731 ;35,6 ;34,0 ;0 ;12,4 ;-4 ;3,25 ;52,3 ;0 ;
1362 ;12:33,50 ;6850 ;23 ;96;25;69;0,850 ;36,0 ;33,3 ;0 ;12,7 ;-7 ;3,40 ;49,8 ;0 ;
1362 ;12:33,60 ;7186 ;26 ;96;25;68;0,962 ;33,0 ;34,9 ;0 ;12,6 ;5 ;3,52 ;51,8 ;0 ;
1362 ;12:33,70 ;6588 ;26 ;96;25;64;0,977 ;32,8 ;31,9 ;0 ;12,5 ;-2 ;3,64 ;44,5 ;0 ;
1362 ;12:33,80 ;6275 ;14 ;96;25;54;0,921 ;35,2 ;30,5 ;0 ;12,5 ;-13 ;3,66 ;54,0 ;0 ;
1362 ;12:33,90 ;6321 ;7 ;96;25;52;0,816 ;33,8 ;30,7 ;0 ;12,5 ;-9 ;4,28 ;47,6 ;0 ;
1362 ;12:34,00 ;6496 ;7 ;96;25;53;0,739 ;34,2 ;31,5 ;0 ;12,7 ;-7 ;4,24 ;48,4 ;0 ;
1362 ;12:34,10 ;6392 ;8 ;96;25;55;0,721 ;37,3 ;31,0 ;0 ;12,5 ;-16 ;4,16 ;52,3 ;0 ;
1362 ;12:34,20 ;6860 ;9 ;96;25;57;0,743 ;37,6 ;33,3 ;0 ;12,4 ;-11 ;3,89 ;55,3 ;0 ;
1362 ;12:34,30 ;7805 ;20 ;96;25;60;0,826 ;35,1 ;37,9 ;0 ;12,4 ;7 ;3,06 ;56,3 ;0 ;
1362 ;12:34,40 ;7312 ;19 ;96;25;62;0,889 ;34,5 ;35,5 ;0 ;12,5 ;2 ;3,11 ;54,1 ;0 ;
1362 ;12:34,50 ;5924 ;9 ;96;25;64;0,906 ;37,1 ;28,8 ;0 ;12,4 ;-22 ;4,20 ;50,1 ;0 ;
1362 ;12:34,60 ;4645 ;7 ;96;25;66;0,935 ;37,3 ;22,5 ;0 ;12,5 ;-39 ;4,35 ;30,3 ;0 ;
1362 ;12:34,70 ;3768 ;7 ;96;25;66;0,972 ;38,5 ;18,3 ;0 ;12,3 ;-52 ;4,21 ;23,0 ;0 ;
1362 ;12:34,80 ;3949 ;7 ;96;25;59;0,955 ;41,8 ;19,1 ;0 ;12,2 ;-54 ;4,31 ;23,9 ;0 ;
1362 ;12:34,90 ;4452 ;7 ;96;25;55;0,848 ;43,8 ;21,6 ;0 ;12,6 ;-50 ;4,35 ;28,5 ;0 ;
1362 ;12:35,00 ;5980 ;7 ;96;25;51;0,797 ;48,4 ;29,0 ;0 ;11,6 ;-40 ;4,35 ;46,0 ;0 ;
1362 ;12:35,10 ;7080 ;7 ;96;25;50;0,873 ;55,1 ;34,4 ;0 ;11,4 ;-37 ;4,01 ;50,9 ;0 ;
1362 ;12:35,20 ;8169 ;7 ;96;25;56;0,897 ;59,9 ;39,7 ;0 ;12,5 ;-33 ;2,84 ;60,0 ;0 ;
1362 ;12:35,30 ;8958 ;33 ;96;25;81;0,923 ;62,1 ;43,4 ;0 ;12,3 ;-30 ;3,88 ;45,7 ;0 ;
1362 ;12:35,40 ;8984 ;100 ;96;25;90;0,924 ;56,5 ;43,5 ;0 ;12,3 ;-23 ;6,50 ;46,3 ;0 ;
1362 ;12:35,50 ;8318 ;100 ;96;25;92;0,925 ;53,1 ;40,4 ;0 ;12,2 ;-23 ;6,07 ;48,3 ;0 ;
1362 ;12:35,60 ;8230 ;100 ;96;25;92;0,936 ;51,6 ;40,0 ;0 ;12,4 ;-22 ;6,02 ;48,6 ;0 ;
1362 ;12:35,70 ;7653 ;100 ;96;25;93;0,925 ;51,8 ;37,2 ;0 ;12,5 ;-28 ;5,65 ;45,1 ;0 ;
1362 ;12:35,80 ;7524 ;100 ;96;25;93;0,865 ;50,6 ;36,5 ;0 ;12,5 ;-27 ;5,56 ;43,5 ;0 ;
1362 ;12:35,90 ;7123 ;100 ;96;25;94;0,805 ;49,8 ;34,6 ;0 ;12,4 ;-30 ;5,19 ;38,8 ;0 ;
1362 ;12:36,00 ;6993 ;100 ;96;25;94;0,767 ;46,7 ;33,9 ;0 ;12,5 ;-27 ;5,08 ;37,3 ;0 ;
1362 ;12:36,10 ;6828 ;100 ;96;25;94;0,907 ;45,2 ;33,1 ;0 ;12,7 ;-26 ;5,13 ;36,6 ;0 ;
1362 ;12:36,20 ;6487 ;100 ;96;25;94;1,046 ;42,9 ;31,5 ;0 ;12,6 ;-26 ;5,23 ;35,0 ;0 ;
1362 ;12:36,30 ;6492 ;100 ;96;25;94;0,910 ;42,4 ;31,5 ;0 ;12,5 ;-25 ;5,23 ;35,1 ;0 ;
1362 ;12:36,40 ;6149 ;74 ;96;25;92;0,882 ;40,8 ;29,8 ;0 ;12,6 ;-26 ;5,26 ;33,7 ;0 ;
1362 ;12:36,50 ;6003 ;38 ;96;25;79;0,897 ;40,0 ;29,1 ;0 ;12,3 ;-27 ;4,44 ;34,9 ;0 ;
1362 ;12:36,60 ;6019 ;24 ;96;25;74;0,850 ;41,1 ;29,2 ;0 ;12,5 ;-28 ;3,68 ;36,9 ;0 ;
1362 ;12:36,70 ;5815 ;21 ;96;25;75;0,835 ;40,5 ;28,2 ;0 ;12,7 ;-30 ;3,57 ;37,9 ;0 ;
1362 ;12:36,80 ;5360 ;21 ;96;25;77;0,795 ;40,1 ;26,0 ;0 ;12,6 ;-35 ;3,70 ;36,8 ;0 ;
1362 ;12:36,90 ;5378 ;21 ;96;25;77;0,792 ;35,6 ;26,1 ;0 ;12,6 ;-26 ;3,69 ;36,8 ;0 ;
1362 ;12:37,00 ;4841 ;21 ;96;25;79;0,796 ;35,1 ;23,5 ;0 ;12,6 ;-33 ;3,79 ;35,0 ;0 ;
1362 ;12:37,10 ;6009 ;29 ;96;25;77;0,786 ;29,8 ;29,2 ;0 ;12,6 ;-2 ;3,96 ;35,5 ;0 ;
1362 ;12:37,20 ;4919 ;23 ;96;25;73;0,748 ;31,6 ;23,9 ;0 ;12,6 ;-24 ;3,89 ;34,6 ;0 ;
1362 ;12:37,30 ;4891 ;11 ;96;25;68;0,771 ;32,9 ;23,7 ;0 ;12,7 ;-27 ;4,21 ;36,7 ;0 ;
1362 ;12:37,40 ;5141 ;8 ;96;25;68;0,776 ;29,7 ;24,9 ;0 ;12,4 ;-16 ;4,23 ;37,1 ;0 ;
1362 ;12:37,50 ;5125 ;8 ;96;25;70;0,799 ;30,8 ;24,9 ;0 ;12,6 ;-19 ;4,23 ;36,8 ;0 ;
1362 ;12:37,60 ;5010 ;10 ;96;25;72;0,778 ;32,2 ;24,4 ;0 ;12,5 ;-24 ;4,21 ;37,2 ;0 ;
1362 ;12:37,70 ;4919 ;12 ;96;25;74;0,742 ;32,7 ;23,9 ;0 ;12,7 ;-26 ;4,20 ;37,9 ;0 ;
1362 ;12:37,80 ;5163 ;19 ;96;25;75;0,750 ;33,4 ;24,9 ;0 ;12,6 ;-25 ;3,66 ;37,1 ;0 ;
1362 ;12:37,90 ;4796 ;19 ;96;25;74;0,857 ;33,9 ;23,3 ;0 ;12,5 ;-31 ;3,69 ;35,4 ;0 ;
1362 ;12:38,00 ;5240 ;17 ;96;25;72;0,940 ;35,6 ;25,4 ;0 ;12,7 ;-28 ;3,70 ;39,1 ;0 ;
1362 ;12:38,10 ;4877 ;17 ;96;25;69;0,898 ;36,1 ;23,7 ;0 ;12,7 ;-34 ;3,75 ;36,8 ;0 ;
1362 ;12:38,20 ;4634 ;9 ;96;25;65;0,856 ;37,3 ;22,5 ;0 ;12,6 ;-39 ;4,23 ;32,2 ;0 ;
1362 ;12:38,30 ;4849 ;7 ;96;25;64;0,871 ;37,2 ;23,5 ;0 ;12,5 ;-36 ;4,35 ;32,2 ;0 ;
1362 ;12:38,40 ;5020 ;7 ;96;25;64;0,885 ;37,4 ;24,4 ;0 ;12,7 ;-34 ;4,35 ;34,0 ;0 ;
1362 ;12:38,50 ;5168 ;7 ;96;25;63;0,903 ;36,1 ;25,1 ;0 ;12,7 ;-30 ;4,35 ;35,8 ;0 ;
1362 ;12:38,60 ;5151 ;7 ;96;25;63;0,928 ;39,2 ;25,0 ;0 ;12,5 ;-36 ;4,35 ;35,5 ;0 ;
1362 ;12:38,70 ;5471 ;7 ;96;25;63;0,880 ;36,8 ;26,5 ;0 ;12,5 ;-27 ;4,35 ;39,5 ;0 ;
1362 ;12:38,80 ;5100 ;7 ;96;25;64;0,856 ;38,0 ;24,7 ;0 ;12,6 ;-35 ;4,35 ;35,0 ;0 ;
1362 ;12:38,90 ;4493 ;7 ;96;25;64;0,825 ;37,8 ;21,8 ;0 ;12,5 ;-42 ;4,35 ;28,9 ;0 ;
1362 ;12:39,00 ;5179 ;7 ;96;25;63;0,787 ;37,9 ;25,3 ;0 ;12,4 ;-33 ;4,35 ;36,5 ;0 ;
1362 ;12:39,10 ;5506 ;7 ;96;25;63;0,788 ;37,7 ;26,8 ;0 ;12,4 ;-28 ;4,35 ;40,1 ;0 ;
1362 ;12:39,20 ;5695 ;7 ;96;25;64;0,806 ;44,1 ;27,6 ;0 ;12,6 ;-37 ;4,35 ;42,4 ;0 ;
1362 ;12:39,30 ;6283 ;7 ;96;25;69;0,732 ;38,9 ;30,8 ;0 ;12,3 ;-20 ;4,28 ;47,7 ;0 ;
1362 ;12:39,40 ;6266 ;29 ;96;25;77;0,764 ;40,8 ;30,4 ;0 ;12,6 ;-25 ;3,89 ;38,9 ;0 ;
1362 ;12:39,50 ;6073 ;31 ;96;25;75;0,919 ;36,2 ;29,5 ;0 ;12,4 ;-18 ;4,06 ;36,1 ;0 ;
1362 ;12:39,60 ;6235 ;26 ;96;25;70;0,966 ;37,1 ;30,3 ;0 ;12,8 ;-18 ;3,73 ;39,4 ;0 ;
1362 ;12:39,70 ;5779 ;18 ;96;24;63;0,942 ;37,1 ;28,0 ;0 ;12,8 ;-24 ;3,46 ;39,6 ;0 ;
1362 ;12:39,80 ;5822 ;10 ;96;24;57;0,920 ;38,9 ;28,3 ;0 ;12,7 ;-27 ;4,20 ;49,8 ;0 ;
1362 ;12:39,90 ;5817 ;7 ;96;24;56;0,923 ;43,4 ;28,3 ;0 ;12,4 ;-34 ;4,39 ;43,9 ;0 ;
1362 ;12:40,00 ;5790 ;7 ;96;24;55;0,950 ;39,2 ;28,1 ;0 ;12,5 ;-28 ;4,39 ;43,5 ;0 ;
1362 ;12:40,10 ;6017 ;7 ;96;24;53;0,956 ;45,3 ;29,2 ;0 ;12,4 ;-35 ;4,39 ;46,3 ;0 ;
1362 ;12:40,20 ;6161 ;7 ;96;24;52;0,909 ;44,6 ;29,9 ;0 ;12,4 ;-32 ;4,36 ;46,9 ;0 ;
1362 ;12:40,30 ;6334 ;7 ;96;24;51;0,830 ;45,7 ;30,7 ;0 ;12,4 ;-32 ;4,31 ;47,7 ;0 ;
1362 ;12:40,40 ;6434 ;7 ;96;24;52;0,764 ;48,2 ;31,2 ;0 ;12,6 ;-35 ;4,29 ;48,2 ;0 ;
1362 ;12:40,50 ;6648 ;7 ;96;24;52;0,761 ;23,3 ;32,3 ;25 ;12,6 ;38 ;4,24 ;49,1 ;0 ;
1362 ;12:40,60 ;7151 ;7 ;96;24;56;0,778 ;52,1 ;34,7 ;0 ;12,5 ;-33 ;3,96 ;51,1 ;0 ;
1362 ;12:40,70 ;7494 ;14 ;96;24;61;0,761 ;49,1 ;36,4 ;0 ;12,4 ;-25 ;2,95 ;57,3 ;0 ;
1362 ;12:40,80 ;7390 ;16 ;96;24;68;0,731 ;48,2 ;35,9 ;0 ;12,4 ;-25 ;3,00 ;55,9 ;0 ;
1362 ;12:40,90 ;7497 ;30 ;96;24;71;0,727 ;44,5 ;36,4 ;0 ;12,6 ;-18 ;3,80 ;52,1 ;0 ;
1362 ;12:41,00 ;6954 ;29 ;96;24;71;0,794 ;24,8 ;33,8 ;25 ;12,3 ;36 ;3,74 ;47,8 ;0 ;
1362 ;12:41,10 ;7594 ;29 ;96;24;66;0,927 ;40,3 ;36,9 ;0 ;12,4 ;-8 ;3,75 ;53,2 ;0 ;
1362 ;12:41,20 ;7086 ;24 ;96;24;60;0,937 ;50,1 ;34,4 ;0 ;12,6 ;-31 ;3,44 ;52,2 ;0 ;
1362 ;12:41,30 ;6749 ;18 ;96;24;52;0,946 ;46,0 ;32,8 ;0 ;12,5 ;-28 ;3,19 ;49,5 ;0 ;
1362 ;12:41,40 ;6651 ;7 ;96;24;51;0,994 ;50,6 ;32,3 ;0 ;12,6 ;-36 ;4,24 ;49,1 ;0 ;
1362 ;12:41,50 ;6157 ;7 ;96;24;53;0,979 ;49,2 ;29,9 ;0 ;12,6 ;-39 ;4,36 ;46,9 ;0 ;
1362 ;12:41,60 ;5721 ;7 ;96;24;51;0,906 ;48,9 ;27,7 ;0 ;12,4 ;-43 ;4,39 ;42,7 ;0 ;
1362 ;12:41,70 ;6492 ;7 ;96;24;46;0,803 ;55,1 ;31,7 ;0 ;12,4 ;-42 ;4,26 ;48,6 ;0 ;
1362 ;12:41,80 ;7828 ;8 ;96;24;46;0,812 ;58,4 ;38,0 ;0 ;12,4 ;-34 ;2,96 ;59,2 ;0 ;
1362 ;12:41,90 ;9164 ;9 ;96;25;49;0,860 ;64,8 ;44,5 ;0 ;12,6 ;-31 ;2,67 ;60,0 ;0 ;
1362 ;12:42,00 ;10000 ;28 ;96;25;61;0,877 ;64,6 ;48,6 ;0 ;12,3 ;-24 ;3,23 ;45,7 ;0 ;
1362 ;12:42,10 ;10000 ;40 ;96;25;65;0,858 ;66,8 ;48,6 ;0 ;12,5 ;-27 ;4,00 ;43,5 ;0 ;
1362 ;12:42,20 ;9957 ;40 ;96;25;66;0,837 ;73,0 ;48,4 ;0 ;12,4 ;-33 ;4,03 ;43,5 ;0 ;
1362 ;12:42,30 ;9541 ;40 ;96;25;67;0,791 ;61,0 ;46,3 ;0 ;12,3 ;-24 ;4,23 ;43,9 ;0 ;
1362 ;12:42,40 ;9750 ;41 ;96;25;65;0,853 ;62,0 ;47,3 ;0 ;12,3 ;-23 ;4,22 ;43,4 ;0 ;
1362 ;12:42,50 ;9786 ;41 ;96;25;64;0,977 ;63,3 ;47,5 ;0 ;12,3 ;-24 ;4,19 ;43,4 ;0 ;
1362 ;12:42,60 ;8333 ;35 ;96;25;53;0,988 ;63,3 ;40,5 ;0 ;12,6 ;-36 ;4,04 ;52,9 ;0 ;
1362 ;12:42,70 ;7924 ;7 ;96;25;44;1,002 ;66,7 ;38,5 ;0 ;12,4 ;-42 ;2,99 ;58,7 ;0 ;
1362 ;12:42,80 ;7719 ;7 ;96;25;45;0,999 ;65,9 ;37,5 ;0 ;12,3 ;-43 ;3,24 ;55,5 ;0 ;
1362 ;12:42,90 ;7603 ;7 ;96;25;44;0,979 ;73,6 ;36,9 ;0 ;12,3 ;-49 ;3,39 ;53,5 ;0 ;
1362 ;12:43,00 ;7948 ;7 ;96;25;43;0,957 ;76,5 ;38,6 ;0 ;12,4 ;-49 ;2,96 ;59,1 ;0 ;
1362 ;12:43,10 ;8861 ;7 ;96;25;44;0,972 ;74,4 ;43,0 ;0 ;12,5 ;-42 ;2,68 ;60,0 ;0 ;
1362 ;12:43,20 ;9615 ;7 ;96;25;45;0,863 ;81,2 ;46,7 ;0 ;12,3 ;-42 ;2,62 ;60,0 ;0 ;
1362 ;12:43,30 ;11068 ;7 ;96;25;49;0,818 ;40,3 ;53,8 ;25 ;12,3 ;33 ;2,61 ;60,0 ;0 ;
1362 ;12:43,40 ;12877 ;14 ;95;25;58;0,806 ;88,1 ;62,6 ;0 ;12,2 ;-28 ;2,61 ;57,5 ;0 ;
1362 ;12:43,50 ;13288 ;89 ;95;25;85;0,833 ;96,1 ;64,9 ;0 ;12,1 ;-32 ;6,05 ;44,0 ;0 ;
1362 ;12:43,60 ;13402 ;100 ;95;25;85;0,835 ;98,0 ;64,5 ;0 ;12,2 ;-34 ;6,12 ;44,2 ;0 ;
1362 ;12:43,70 ;13048 ;100 ;95;25;85;0,876 ;95,6 ;63,4 ;0 ;12,1 ;-33 ;6,12 ;44,2 ;0 ;
1362 ;12:43,80 ;12833 ;100 ;95;25;85;0,883 ;87,6 ;62,3 ;0 ;12,2 ;-28 ;6,12 ;44,2 ;0 ;
1362 ;12:43,90 ;12475 ;100 ;95;25;85;0,917 ;42,5 ;61,0 ;25 ;12,1 ;43 ;6,12 ;44,2 ;0 ;
1362 ;12:44,00 ;12311 ;100 ;95;25;86;0,898 ;81,7 ;59,8 ;0 ;12,1 ;-26 ;6,12 ;44,2 ;0 ;
1362 ;12:44,10 ;12011 ;100 ;95;25;86;0,858 ;75,4 ;58,3 ;0 ;12,1 ;-22 ;6,12 ;44,2 ;0 ;
1362 ;12:44,20 ;11638 ;100 ;95;25;86;0,858 ;75,7 ;56,5 ;0 ;12,1 ;-25 ;6,26 ;44,0 ;0 ;
1362 ;12:44,30 ;11674 ;100 ;95;25;86;0,888 ;78,4 ;56,7 ;0 ;12,2 ;-27 ;6,25 ;44,0 ;0 ;
1362 ;12:44,40 ;11329 ;100 ;95;25;86;0,907 ;65,4 ;55,0 ;0 ;12,2 ;-15 ;6,35 ;44,4 ;0 ;
1362 ;12:44,50 ;10997 ;100 ;95;25;87;1,006 ;72,4 ;53,4 ;0 ;12,2 ;-26 ;6,39 ;45,0 ;0 ;
1362 ;12:44,60 ;10677 ;100 ;95;25;87;0,925 ;70,7 ;51,9 ;0 ;12,2 ;-26 ;6,38 ;43,9 ;0 ;
1362 ;12:44,70 ;10262 ;100 ;95;25;88;0,983 ;65,3 ;49,8 ;0 ;12,2 ;-23 ;6,27 ;42,4 ;0 ;
1362 ;12:44,80 ;10223 ;100 ;95;25;87;1,217 ;66,9 ;49,7 ;0 ;12,3 ;-25 ;6,25 ;42,3 ;0 ;
1362 ;12:44,90 ;11419 ;100 ;95;25;87;0,954 ;73,3 ;55,5 ;0 ;11,1 ;-24 ;9,67 ;44,2 ;0 ;
1362 ;12:45,00 ;11965 ;100 ;95;25;87;0,878 ;81,3 ;58,1 ;0 ;11,8 ;-28 ;6,14 ;44,1 ;1 ;
1362 ;12:45,10 ;12600 ;100 ;95;25;86;0,932 ;68,1 ;61,2 ;0 ;12,1 ;-10 ;6,12 ;44,2 ;0 ;
1362 ;12:45,20 ;12368 ;100 ;95;25;86;0,935 ;58,9 ;60,1 ;0 ;12,3 ;2 ;6,12 ;44,2 ;0 ;
1362 ;12:45,30 ;12417 ;100 ;95;25;86;0,904 ;50,4 ;60,3 ;12 ;12,3 ;19 ;6,12 ;44,2 ;0 ;
1362 ;12:45,40 ;12295 ;100 ;95;25;86;0,883 ;55,1 ;59,3 ;0 ;12,2 ;7 ;6,12 ;44,2 ;0 ;
1362 ;12:45,50 ;11897 ;100 ;95;25;86;0,862 ;53,8 ;57,5 ;0 ;12,3 ;6 ;6,19 ;44,1 ;0 ;
1362 ;12:45,60 ;11581 ;100 ;95;25;85;0,768 ;52,0 ;56,3 ;0 ;12,2 ;8 ;6,28 ;44,0 ;0 ;
1362 ;12:45,70 ;10605 ;82 ;95;25;74;0,754 ;46,2 ;51,5 ;1 ;12,3 ;11 ;6,25 ;43,9 ;0 ;
1362 ;12:45,80 ;9750 ;31 ;95;25;55;0,757 ;48,4 ;47,4 ;0 ;12,3 ;-2 ;3,50 ;45,7 ;0 ;
1362 ;12:45,90 ;9878 ;27 ;95;25;55;0,775 ;49,4 ;48,0 ;0 ;12,4 ;-2 ;3,20 ;46,1 ;0 ;
1362 ;12:46,00 ;9715 ;27 ;95;25;56;0,820 ;44,4 ;47,2 ;0 ;12,5 ;6 ;3,24 ;46,5 ;0 ;
1362 ;12:46,10 ;9155 ;26 ;95;25;58;0,819 ;45,5 ;44,5 ;0 ;12,3 ;-2 ;3,27 ;48,4 ;0 ;
1362 ;12:46,20 ;9159 ;29 ;95;25;61;0,813 ;43,7 ;44,5 ;0 ;12,4 ;1 ;3,52 ;46,9 ;0 ;
1362 ;12:46,30 ;8733 ;31 ;95;25;65;0,792 ;41,9 ;42,4 ;0 ;12,5 ;1 ;3,73 ;49,0 ;0 ;
1362 ;12:46,40 ;8468 ;33 ;95;25;65;0,827 ;41,1 ;41,1 ;0 ;12,4 ;0 ;3,89 ;51,6 ;0 ;
1362 ;12:46,50 ;9146 ;38 ;95;25;67;0,976 ;41,4 ;44,4 ;0 ;12,3 ;7 ;4,23 ;44,4 ;0 ;
1362 ;12:46,60 ;7709 ;36 ;95;25;60;0,924 ;35,2 ;37,4 ;0 ;12,3 ;6 ;4,10 ;53,1 ;0 ;
1362 ;12:46,70 ;7390 ;11 ;95;25;47;0,829 ;39,3 ;35,9 ;0 ;12,4 ;-8 ;3,17 ;57,4 ;0 ;
1362 ;12:46,80 ;7982 ;9 ;95;25;45;0,876 ;37,8 ;38,8 ;0 ;12,3 ;2 ;2,75 ;59,9 ;0 ;
1362 ;12:46,90 ;8438 ;9 ;95;25;47;0,991 ;45,1 ;41,0 ;0 ;12,5 ;-9 ;2,70 ;60,0 ;0 ;
1362 ;12:47,00 ;8907 ;9 ;95;25;53;0,971 ;41,0 ;43,3 ;0 ;12,5 ;5 ;2,68 ;60,0 ;0 ;
1362 ;12:47,10 ;9195 ;29 ;95;25;69;0,808 ;37,2 ;44,7 ;14 ;12,4 ;20 ;3,51 ;46,8 ;0 ;
1362 ;12:47,20 ;9625 ;57 ;95;25;77;0,851 ;18,6 ;46,7 ;25 ;12,4 ;151 ;5,32 ;43,3 ;0 ;
1362 ;12:47,30 ;8434 ;52 ;95;25;65;0,999 ;37,4 ;41,0 ;0 ;12,3 ;9 ;5,17 ;48,2 ;0 ;
1362 ;12:47,40 ;7921 ;17 ;95;25;49;1,037 ;34,7 ;38,5 ;0 ;12,5 ;10 ;2,85 ;57,9 ;0 ;
1362 ;12:47,50 ;7754 ;12 ;95;24;47;0,984 ;36,9 ;37,6 ;0 ;12,5 ;1 ;2,90 ;58,9 ;0 ;
1362 ;12:47,60 ;7948 ;10 ;95;24;45;0,868 ;41,8 ;38,6 ;0 ;12,5 ;-7 ;2,80 ;59,7 ;0 ;
1362 ;12:47,70 ;7709 ;8 ;95;24;44;0,824 ;41,3 ;37,4 ;0 ;12,6 ;-9 ;3,12 ;58,7 ;0 ;
1362 ;12:47,80 ;8628 ;7 ;95;24;45;0,844 ;22,8 ;41,9 ;25 ;12,5 ;83 ;2,76 ;60,0 ;0 ;
1362 ;12:47,90 ;9625 ;7 ;95;24;51;0,806 ;49,5 ;47,0 ;0 ;12,4 ;-5 ;2,64 ;60,0 ;0 ;
1362 ;12:48,00 ;9669 ;33 ;95;24;65;0,750 ;45,4 ;47,0 ;0 ;12,5 ;3 ;3,71 ;45,4 ;0 ;
1362 ;12:48,10 ;9620 ;47 ;95;24;68;0,730 ;44,3 ;46,7 ;0 ;12,5 ;5 ;4,71 ;43,4 ;0 ;
1362 ;12:48,20 ;9250 ;35 ;95;24;56;0,732 ;47,4 ;44,9 ;0 ;12,4 ;-5 ;4,00 ;44,8 ;0 ;
1362 ;12:48,30 ;9689 ;23 ;95;24;51;0,734 ;46,6 ;47,1 ;0 ;12,4 ;1 ;3,02 ;47,7 ;0 ;
1362 ;12:48,40 ;9484 ;23 ;95;24;52;0,743 ;45,3 ;46,1 ;0 ;12,6 ;1 ;3,05 ;48,6 ;0 ;
1362 ;12:48,50 ;9566 ;23 ;95;24;53;0,745 ;49,5 ;46,2 ;0 ;12,4 ;-6 ;3,04 ;48,5 ;0 ;
1362 ;12:48,60 ;9323 ;24 ;95;24;54;0,726 ;54,6 ;45,3 ;0 ;12,4 ;-17 ;3,12 ;48,7 ;0 ;
1362 ;12:48,70 ;9250 ;24 ;95;24;55;0,768 ;48,4 ;44,9 ;0 ;12,5 ;-7 ;3,13 ;49,0 ;0 ;
1362 ;12:48,80 ;9464 ;27 ;95;24;54;0,927 ;43,3 ;46,0 ;0 ;12,4 ;6 ;3,32 ;47,1 ;0 ;
1362 ;12:48,90 ;8856 ;24 ;95;24;52;0,989 ;48,5 ;43,0 ;0 ;12,5 ;-11 ;3,21 ;50,8 ;0 ;
1362 ;12:49,00 ;8581 ;21 ;95;24;48;0,970 ;44,7 ;41,7 ;0 ;12,4 ;-6 ;3,04 ;53,9 ;0 ;
1362 ;12:49,10 ;8729 ;11 ;95;24;43;0,953 ;47,4 ;42,4 ;0 ;12,4 ;-10 ;2,73 ;59,9 ;0 ;
1362 ;12:49,20 ;9146 ;7 ;95;24;43;0,936 ;45,7 ;44,4 ;0 ;12,3 ;-2 ;2,65 ;60,0 ;0 ;
1362 ;12:49,30 ;9241 ;7 ;95;24;43;0,960 ;53,5 ;44,9 ;0 ;12,4 ;-16 ;2,65 ;60,0 ;0 ;
1362 ;12:49,40 ;9097 ;8 ;95;24;44;0,949 ;51,7 ;44,2 ;0 ;12,4 ;-14 ;2,68 ;60,0 ;0 ;
