SESSION; TIME;RPM;THROT;LAMB;L U SP;L D SP;SLIP%;SHIF A;
151 ;0:42.10 ;4045 ;5 ;0.759 ;1.0 ;0.0 ;0 ;0 ;
151 ;0:42.11 ;4047 ;5 ;0.763 ;1.0 ;0.0 ;0 ;0 ;
151 ;0:42.12 ;4178 ;5 ;0.763 ;1.0 ;0.0 ;0 ;0 ;
151 ;0:42.13 ;4220 ;5 ;0.762 ;1.0 ;0.0 ;0 ;0 ;
151 ;0:42.14 ;4243 ;5 ;0.761 ;1.0 ;0.0 ;0 ;0 ;
151 ;0:42.15 ;4230 ;5 ;0.776 ;1.0 ;0.0 ;0 ;0 ;
151 ;0:42.16 ;4194 ;5 ;0.778 ;1.0 ;0.0 ;0 ;0 ;
151 ;0:42.17 ;4212 ;5 ;0.780 ;1.0 ;0.0 ;0 ;0 ;
151 ;0:42.18 ;4269 ;5 ;0.775 ;1.0 ;0.0 ;0 ;0 ;
151 ;0:42.19 ;4283 ;5 ;0.781 ;1.0 ;0.0 ;0 ;0 ;
151 ;0:42.20 ;4344 ;5 ;0.775 ;1.0 ;0.0 ;0 ;0 ;
151 ;0:42.21 ;4346 ;5 ;0.777 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.22 ;4314 ;5 ;0.778 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.23 ;4319 ;5 ;0.821 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.24 ;4356 ;5 ;0.822 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.25 ;4392 ;5 ;0.818 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.26 ;4416 ;5 ;0.824 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.27 ;4413 ;5 ;0.819 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.28 ;4407 ;5 ;0.821 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.29 ;4480 ;5 ;0.819 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.30 ;4464 ;5 ;0.822 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.31 ;4535 ;5 ;0.842 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.32 ;4537 ;5 ;0.840 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.33 ;4521 ;5 ;0.842 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.34 ;4530 ;5 ;0.841 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.35 ;4538 ;5 ;0.843 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.36 ;4532 ;5 ;0.841 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.37 ;4569 ;5 ;0.841 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.38 ;4557 ;5 ;0.844 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.39 ;4567 ;5 ;0.835 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.40 ;4566 ;5 ;0.837 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.41 ;4570 ;5 ;0.833 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.42 ;4617 ;5 ;0.838 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.43 ;4594 ;5 ;0.836 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.44 ;4602 ;5 ;0.836 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.45 ;4594 ;5 ;0.835 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.46 ;4534 ;5 ;0.833 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.47 ;4502 ;5 ;0.849 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.48 ;4450 ;5 ;0.842 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.49 ;4456 ;5 ;0.849 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.50 ;4414 ;5 ;0.842 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.51 ;4367 ;5 ;0.852 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.52 ;4301 ;5 ;0.844 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.53 ;4257 ;5 ;0.850 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.54 ;4145 ;5 ;0.849 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.55 ;4087 ;5 ;0.845 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.56 ;4026 ;5 ;0.855 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.57 ;3923 ;5 ;0.852 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.58 ;3872 ;5 ;0.854 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.59 ;3845 ;5 ;0.852 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.60 ;3807 ;5 ;0.857 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.61 ;3714 ;5 ;0.849 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.62 ;3665 ;5 ;0.854 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.63 ;3598 ;5 ;0.856 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.64 ;3563 ;5 ;0.861 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.65 ;3476 ;5 ;0.865 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.66 ;3418 ;5 ;0.857 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.67 ;3414 ;5 ;0.863 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.68 ;3402 ;5 ;0.862 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.69 ;3380 ;5 ;0.866 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.70 ;3336 ;5 ;0.864 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.71 ;3315 ;5 ;0.863 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.72 ;3215 ;5 ;0.857 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.73 ;3165 ;5 ;0.852 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.74 ;3151 ;5 ;0.857 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.75 ;3133 ;5 ;0.850 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.76 ;3135 ;5 ;0.855 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.77 ;3108 ;5 ;0.847 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.78 ;3059 ;5 ;0.852 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.79 ;3015 ;5 ;0.851 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.80 ;2977 ;5 ;0.848 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.81 ;2921 ;5 ;0.849 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.82 ;2916 ;5 ;0.846 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.83 ;2919 ;5 ;0.848 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.84 ;2909 ;5 ;0.845 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.85 ;2881 ;5 ;0.849 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.86 ;2858 ;5 ;0.848 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.87 ;2785 ;5 ;0.849 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.88 ;2734 ;5 ;0.873 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.89 ;2701 ;5 ;0.872 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.90 ;2699 ;5 ;0.876 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.91 ;2699 ;5 ;0.873 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.92 ;2705 ;5 ;0.877 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.93 ;2681 ;5 ;0.872 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.94 ;2653 ;5 ;0.875 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.95 ;2644 ;5 ;0.869 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.96 ;2586 ;5 ;0.868 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.97 ;2551 ;5 ;0.882 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.98 ;2537 ;5 ;0.880 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:42.99 ;2539 ;5 ;0.884 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.00 ;2539 ;5 ;0.881 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.01 ;2528 ;5 ;0.884 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.02 ;2496 ;5 ;0.875 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.03 ;2407 ;5 ;0.876 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.04 ;2349 ;5 ;0.882 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.05 ;2248 ;5 ;0.892 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.06 ;2248 ;5 ;0.894 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.07 ;2125 ;5 ;0.884 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.08 ;2120 ;5 ;0.893 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.09 ;2058 ;5 ;0.891 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.10 ;2058 ;5 ;0.892 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.11 ;2025 ;5 ;0.886 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.12 ;1994 ;5 ;0.894 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.13 ;1994 ;5 ;0.900 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.14 ;1901 ;5 ;0.897 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.15 ;1914 ;4 ;0.903 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.16 ;1914 ;4 ;0.896 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.17 ;1883 ;4 ;0.902 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.18 ;1883 ;4 ;0.900 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.19 ;1921 ;4 ;0.897 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.20 ;1946 ;4 ;0.900 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.21 ;1946 ;4 ;0.896 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.22 ;1842 ;4 ;0.886 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.23 ;1798 ;3 ;0.894 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.24 ;1798 ;3 ;0.894 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.25 ;1733 ;3 ;0.892 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.26 ;1738 ;3 ;0.897 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.27 ;1738 ;3 ;0.882 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.28 ;1826 ;2 ;0.897 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.29 ;1826 ;2 ;0.893 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.30 ;1817 ;2 ;0.900 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.31 ;1817 ;2 ;0.900 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.32 ;1836 ;2 ;0.890 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.33 ;1776 ;2 ;0.902 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.34 ;1776 ;1 ;0.895 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.35 ;1676 ;1 ;0.902 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.36 ;1676 ;1 ;0.898 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.37 ;1675 ;1 ;0.896 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.38 ;1699 ;1 ;0.897 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.39 ;1699 ;1 ;0.889 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.40 ;1766 ;1 ;0.899 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.41 ;1766 ;1 ;0.892 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.42 ;1789 ;1 ;0.899 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.43 ;1789 ;1 ;0.896 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.44 ;1723 ;1 ;0.892 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.45 ;1715 ;1 ;0.896 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.46 ;1715 ;1 ;0.898 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.47 ;1729 ;1 ;0.903 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.48 ;1729 ;1 ;0.903 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.49 ;1804 ;1 ;0.904 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.50 ;1834 ;1 ;0.903 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.51 ;1834 ;1 ;0.896 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.52 ;1776 ;1 ;0.902 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.53 ;1776 ;1 ;0.905 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.54 ;1765 ;1 ;0.906 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.55 ;1717 ;1 ;0.910 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.56 ;1717 ;1 ;0.900 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.57 ;1698 ;1 ;0.908 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.58 ;1698 ;1 ;0.905 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.59 ;1758 ;1 ;0.908 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.60 ;1758 ;1 ;0.910 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.61 ;1788 ;1 ;0.904 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.62 ;1801 ;1 ;0.899 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.63 ;1801 ;0 ;0.886 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.64 ;1774 ;0 ;0.897 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.65 ;1774 ;0 ;0.896 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.66 ;1722 ;0 ;0.894 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.67 ;1735 ;0 ;0.897 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.68 ;1735 ;0 ;0.884 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.69 ;1819 ;0 ;0.898 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.70 ;1819 ;0 ;0.890 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.71 ;1841 ;0 ;0.899 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.72 ;1841 ;0 ;0.896 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.73 ;1869 ;0 ;0.889 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.74 ;1850 ;0 ;0.897 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.75 ;1850 ;0 ;0.895 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.76 ;1774 ;0 ;0.897 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.77 ;1768 ;0 ;0.896 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.78 ;1768 ;0 ;0.890 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.79 ;1789 ;0 ;0.894 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.80 ;1789 ;0 ;0.897 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.81 ;1846 ;0 ;0.894 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.82 ;1912 ;0 ;0.897 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.83 ;1912 ;0 ;0.889 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.84 ;1821 ;0 ;0.896 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.85 ;1821 ;0 ;0.899 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.86 ;1773 ;0 ;0.891 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.87 ;1759 ;0 ;0.899 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.88 ;1759 ;0 ;0.888 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.89 ;1813 ;0 ;0.898 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.90 ;1813 ;0 ;0.896 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.91 ;1891 ;0 ;0.892 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.92 ;1871 ;0 ;0.898 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.93 ;1871 ;0 ;0.890 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.94 ;1863 ;0 ;0.898 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.95 ;1863 ;0 ;0.896 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.96 ;1829 ;0 ;0.892 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.97 ;1803 ;0 ;0.896 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.98 ;1803 ;0 ;0.897 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:43.99 ;1866 ;0 ;0.897 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.00 ;1884 ;0 ;0.897 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.01 ;1884 ;0 ;0.891 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.02 ;1885 ;0 ;0.896 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.03 ;1885 ;0 ;0.897 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.04 ;1876 ;0 ;0.882 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.05 ;1788 ;0 ;0.897 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.06 ;1788 ;0 ;0.890 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.07 ;1779 ;0 ;0.895 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.08 ;1779 ;0 ;0.895 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.09 ;1867 ;0 ;0.885 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.10 ;1858 ;0 ;0.896 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.11 ;1858 ;0 ;0.888 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.12 ;1888 ;0 ;0.892 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.13 ;1838 ;0 ;0.889 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.14 ;1838 ;0 ;0.886 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.15 ;1766 ;0 ;0.890 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.16 ;1766 ;0 ;0.891 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.17 ;1799 ;0 ;0.887 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.18 ;1813 ;0 ;0.890 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.19 ;1813 ;0 ;0.883 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.20 ;1861 ;0 ;0.887 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.21 ;1861 ;0 ;0.891 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.22 ;1897 ;0 ;0.879 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.23 ;1773 ;0 ;0.891 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.24 ;1773 ;0 ;0.885 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.25 ;1731 ;0 ;0.889 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.26 ;1731 ;0 ;0.890 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.27 ;1711 ;0 ;0.880 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.28 ;1730 ;0 ;0.894 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.29 ;1730 ;0 ;0.882 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.30 ;1801 ;0 ;0.894 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.31 ;1801 ;0 ;0.888 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.32 ;1794 ;0 ;0.891 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.33 ;1832 ;0 ;0.892 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.34 ;1832 ;0 ;0.882 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.35 ;1839 ;0 ;0.893 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.36 ;1839 ;0 ;0.897 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.37 ;1701 ;0 ;0.897 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.38 ;1689 ;0 ;0.897 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.39 ;1689 ;0 ;0.893 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.40 ;1654 ;0 ;0.897 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.41 ;1654 ;0 ;0.894 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.42 ;1686 ;0 ;0.899 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.43 ;1686 ;0 ;0.897 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.44 ;1754 ;0 ;0.900 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.45 ;1754 ;0 ;0.898 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.46 ;1685 ;0 ;0.894 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.47 ;1687 ;0 ;0.898 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.48 ;1687 ;0 ;0.895 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.49 ;1704 ;0 ;0.898 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.50 ;1704 ;0 ;0.899 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.51 ;1698 ;0 ;0.900 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.52 ;1698 ;0 ;0.892 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.53 ;1750 ;0 ;0.889 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.54 ;1740 ;0 ;0.891 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.55 ;1740 ;0 ;0.888 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.56 ;1798 ;0 ;0.890 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.57 ;1798 ;0 ;0.894 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.58 ;1765 ;0 ;0.889 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.59 ;1719 ;0 ;0.893 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.60 ;1719 ;0 ;0.890 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.61 ;1764 ;0 ;0.897 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.62 ;1764 ;0 ;0.896 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.63 ;1754 ;0 ;0.896 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.64 ;1754 ;0 ;0.900 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.65 ;1774 ;0 ;0.888 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.66 ;1799 ;0 ;0.899 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.67 ;1799 ;0 ;0.891 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.68 ;1817 ;0 ;0.898 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.69 ;1817 ;0 ;0.904 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.70 ;1842 ;0 ;0.896 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.71 ;1829 ;0 ;0.905 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.72 ;1829 ;0 ;0.897 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.73 ;1853 ;0 ;0.905 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.74 ;1853 ;0 ;0.901 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.75 ;1867 ;0 ;0.894 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.76 ;1876 ;0 ;0.903 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.77 ;1876 ;0 ;0.900 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.78 ;1887 ;0 ;0.898 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.79 ;1849 ;0 ;0.899 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.80 ;1849 ;0 ;0.897 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.81 ;1850 ;0 ;0.898 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.82 ;1850 ;0 ;0.904 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.83 ;1926 ;0 ;0.890 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.84 ;1879 ;0 ;0.902 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.85 ;1879 ;0 ;0.902 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.86 ;1891 ;0 ;0.898 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.87 ;1885 ;0 ;0.903 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.88 ;1885 ;0 ;0.895 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.89 ;1826 ;0 ;0.904 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.90 ;1826 ;0 ;0.900 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.91 ;1862 ;0 ;0.894 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.92 ;1808 ;0 ;0.901 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.93 ;1808 ;0 ;0.905 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.94 ;1814 ;0 ;0.904 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.95 ;1872 ;0 ;0.905 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.96 ;1872 ;0 ;0.899 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.97 ;1769 ;0 ;0.904 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.98 ;1769 ;0 ;0.908 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:44.99 ;1758 ;0 ;0.902 ;0.0 ;0.0 ;0 ;0 ;
