SESSION; TIME;RPM;THROT;L U SP;L D SP;TRAC %;SLIP%;SHIF A;
173 ;0:22.91 ;4786 ;9 ;23.4 ;23.2 ;0 ;0 ;0 ;
173 ;0:22.92 ;4811 ;9 ;23.4 ;23.3 ;0 ;0 ;0 ;
173 ;0:22.93 ;4767 ;8 ;22.9 ;23.1 ;0 ;0 ;0 ;
173 ;0:22.94 ;4758 ;8 ;22.2 ;23.1 ;20 ;4 ;0 ;
173 ;0:22.95 ;4829 ;8 ;23.5 ;23.4 ;0 ;0 ;0 ;
173 ;0:22.96 ;4917 ;8 ;23.5 ;23.9 ;0 ;1 ;0 ;
173 ;0:22.97 ;4965 ;7 ;22.0 ;24.1 ;70 ;9 ;0 ;
173 ;0:22.98 ;4919 ;7 ;23.9 ;23.9 ;0 ;0 ;0 ;
173 ;0:22.99 ;4900 ;7 ;21.9 ;23.8 ;60 ;8 ;0 ;
173 ;0:23.00 ;4810 ;7 ;23.7 ;23.3 ;0 ;-1 ;0 ;
173 ;0:23.01 ;4757 ;7 ;23.7 ;23.1 ;0 ;-2 ;0 ;
173 ;0:23.02 ;4813 ;7 ;23.3 ;23.4 ;0 ;0 ;0 ;
173 ;0:23.03 ;4867 ;8 ;22.1 ;23.6 ;40 ;6 ;0 ;
173 ;0:23.04 ;4880 ;8 ;22.5 ;23.7 ;30 ;5 ;0 ;
173 ;0:23.05 ;4871 ;9 ;22.5 ;23.6 ;20 ;4 ;0 ;
173 ;0:23.06 ;4803 ;10 ;23.2 ;23.3 ;0 ;0 ;0 ;
173 ;0:23.07 ;4763 ;12 ;21.8 ;23.1 ;30 ;5 ;0 ;
173 ;0:23.08 ;4665 ;13 ;22.3 ;22.6 ;0 ;1 ;0 ;
173 ;0:23.09 ;4600 ;14 ;21.8 ;22.3 ;0 ;2 ;0 ;
173 ;0:23.10 ;4537 ;16 ;21.8 ;22.0 ;0 ;0 ;0 ;
173 ;0:23.11 ;4627 ;17 ;21.6 ;22.8 ;30 ;5 ;0 ;
173 ;0:23.12 ;4673 ;18 ;21.3 ;22.7 ;40 ;6 ;0 ;
173 ;0:23.13 ;4634 ;19 ;22.5 ;22.5 ;0 ;0 ;0 ;
173 ;0:23.14 ;4618 ;20 ;22.5 ;22.4 ;0 ;0 ;0 ;
173 ;0:23.15 ;4552 ;20 ;21.4 ;22.1 ;10 ;3 ;0 ;
173 ;0:23.16 ;4527 ;20 ;22.1 ;22.0 ;0 ;0 ;0 ;
173 ;0:23.17 ;4453 ;20 ;22.1 ;21.6 ;0 ;-2 ;0 ;
173 ;0:23.18 ;4419 ;20 ;21.2 ;21.4 ;0 ;0 ;0 ;
173 ;0:23.19 ;4373 ;20 ;21.0 ;21.2 ;0 ;0 ;0 ;
173 ;0:23.20 ;4359 ;20 ;20.9 ;21.1 ;0 ;0 ;0 ;
173 ;0:23.21 ;4328 ;20 ;20.9 ;21.0 ;0 ;0 ;0 ;
173 ;0:23.22 ;4341 ;20 ;20.4 ;21.1 ;10 ;3 ;0 ;
173 ;0:23.23 ;4325 ;20 ;20.3 ;21.0 ;10 ;3 ;0 ;
173 ;0:23.24 ;4270 ;20 ;21.0 ;20.7 ;0 ;-1 ;0 ;
173 ;0:23.25 ;4241 ;20 ;21.0 ;20.6 ;0 ;-1 ;0 ;
173 ;0:23.26 ;4113 ;20 ;19.5 ;19.9 ;0 ;2 ;0 ;
173 ;0:23.27 ;4026 ;20 ;20.6 ;19.5 ;0 ;-5 ;0 ;
173 ;0:23.28 ;3967 ;20 ;20.6 ;19.5 ;0 ;-5 ;0 ;
173 ;0:23.29 ;4175 ;20 ;20.0 ;20.2 ;0 ;1 ;0 ;
173 ;0:23.30 ;4309 ;20 ;19.2 ;20.9 ;60 ;8 ;0 ;
173 ;0:23.31 ;4290 ;19 ;19.2 ;20.8 ;60 ;8 ;0 ;
173 ;0:23.32 ;4231 ;19 ;19.5 ;20.5 ;30 ;5 ;0 ;
173 ;0:23.33 ;4150 ;19 ;19.7 ;19.7 ;0 ;0 ;0 ;
173 ;0:23.34 ;3989 ;19 ;19.7 ;19.3 ;0 ;-2 ;0 ;
173 ;0:23.35 ;3929 ;19 ;18.7 ;19.1 ;0 ;2 ;0 ;
173 ;0:23.36 ;3824 ;19 ;18.9 ;18.5 ;0 ;-2 ;0 ;
173 ;0:23.37 ;3790 ;18 ;18.9 ;18.4 ;0 ;-2 ;0 ;
173 ;0:23.38 ;3760 ;18 ;18.8 ;18.2 ;0 ;-3 ;0 ;
173 ;0:23.39 ;3719 ;18 ;18.3 ;18.0 ;0 ;-1 ;0 ;
173 ;0:23.40 ;3655 ;17 ;18.3 ;17.7 ;0 ;-3 ;0 ;
173 ;0:23.41 ;3600 ;17 ;18.2 ;17.5 ;0 ;-3 ;0 ;
173 ;0:23.42 ;3521 ;16 ;18.2 ;17.1 ;0 ;-6 ;0 ;
173 ;0:23.43 ;3461 ;16 ;18.6 ;16.8 ;0 ;-9 ;0 ;
173 ;0:23.44 ;3393 ;15 ;18.7 ;16.4 ;0 ;-12 ;0 ;
173 ;0:23.45 ;3327 ;15 ;18.7 ;15.8 ;0 ;-15 ;0 ;
173 ;0:23.46 ;3247 ;15 ;18.2 ;15.7 ;0 ;-13 ;0 ;
173 ;0:23.47 ;3240 ;15 ;19.0 ;15.7 ;0 ;-17 ;0 ;
173 ;0:23.48 ;3236 ;15 ;19.0 ;15.7 ;0 ;-17 ;0 ;
173 ;0:23.49 ;3234 ;15 ;18.1 ;15.7 ;0 ;-13 ;0 ;
173 ;0:23.50 ;3267 ;14 ;17.4 ;15.8 ;0 ;-9 ;0 ;
173 ;0:23.51 ;3277 ;14 ;17.4 ;15.9 ;0 ;-8 ;0 ;
173 ;0:23.52 ;3268 ;14 ;17.6 ;15.8 ;0 ;-10 ;0 ;
173 ;0:23.53 ;3248 ;14 ;17.6 ;15.7 ;0 ;-10 ;0 ;
173 ;0:23.54 ;3247 ;14 ;17.0 ;15.7 ;0 ;-7 ;0 ;
173 ;0:23.55 ;3253 ;14 ;17.8 ;15.8 ;0 ;-11 ;0 ;
173 ;0:23.56 ;3232 ;14 ;17.8 ;15.7 ;0 ;-11 ;0 ;
173 ;0:23.57 ;3194 ;14 ;16.8 ;15.3 ;0 ;-8 ;0 ;
173 ;0:23.58 ;3098 ;13 ;16.8 ;15.0 ;0 ;-10 ;0 ;
173 ;0:23.59 ;3059 ;13 ;17.2 ;14.8 ;0 ;-13 ;0 ;
173 ;0:23.60 ;3018 ;12 ;17.8 ;14.6 ;0 ;-17 ;0 ;
173 ;0:23.61 ;3013 ;11 ;17.8 ;14.6 ;0 ;-17 ;0 ;
173 ;0:23.62 ;3030 ;10 ;16.7 ;14.7 ;0 ;-11 ;0 ;
173 ;0:23.63 ;3026 ;9 ;16.7 ;14.7 ;0 ;-11 ;0 ;
173 ;0:23.64 ;3019 ;9 ;17.4 ;14.6 ;0 ;-16 ;0 ;
173 ;0:23.65 ;3012 ;8 ;17.4 ;14.6 ;0 ;-16 ;0 ;
173 ;0:23.66 ;2989 ;7 ;17.3 ;14.5 ;0 ;-16 ;0 ;
173 ;0:23.67 ;2990 ;6 ;16.4 ;14.5 ;0 ;-11 ;0 ;
173 ;0:23.68 ;2995 ;5 ;16.4 ;14.5 ;0 ;-11 ;0 ;
173 ;0:23.69 ;3044 ;5 ;17.1 ;14.7 ;0 ;-14 ;0 ;
173 ;0:23.70 ;3104 ;4 ;17.1 ;15.0 ;0 ;-12 ;0 ;
173 ;0:23.71 ;3146 ;4 ;16.2 ;15.2 ;0 ;-6 ;0 ;
173 ;0:23.72 ;3164 ;3 ;16.2 ;15.3 ;0 ;-5 ;0 ;
173 ;0:23.73 ;3178 ;3 ;16.2 ;15.4 ;0 ;-4 ;0 ;
173 ;0:23.74 ;3179 ;3 ;16.1 ;15.4 ;0 ;-4 ;0 ;
173 ;0:23.75 ;3195 ;3 ;16.1 ;15.5 ;0 ;-3 ;0 ;
173 ;0:23.76 ;3217 ;2 ;16.3 ;15.6 ;0 ;-4 ;0 ;
173 ;0:23.77 ;3276 ;2 ;16.3 ;15.9 ;0 ;-2 ;0 ;
173 ;0:23.78 ;3314 ;2 ;16.0 ;16.1 ;0 ;0 ;0 ;
173 ;0:23.79 ;3342 ;2 ;16.0 ;16.2 ;0 ;1 ;0 ;
173 ;0:23.80 ;3341 ;2 ;16.7 ;16.2 ;0 ;-2 ;0 ;
173 ;0:23.81 ;3345 ;2 ;16.7 ;16.2 ;0 ;-2 ;0 ;
173 ;0:23.82 ;3346 ;1 ;16.0 ;16.2 ;0 ;1 ;0 ;
173 ;0:23.83 ;3348 ;1 ;16.0 ;16.2 ;0 ;1 ;0 ;
173 ;0:23.84 ;3366 ;1 ;16.0 ;16.3 ;0 ;1 ;0 ;
173 ;0:23.85 ;3362 ;1 ;16.3 ;16.3 ;0 ;0 ;0 ;
173 ;0:23.86 ;3358 ;1 ;16.3 ;16.3 ;0 ;0 ;0 ;
173 ;0:23.87 ;3329 ;1 ;15.9 ;16.1 ;0 ;1 ;0 ;
173 ;0:23.88 ;3325 ;1 ;15.9 ;16.1 ;0 ;1 ;0 ;
173 ;0:23.89 ;3326 ;1 ;15.8 ;16.1 ;0 ;1 ;0 ;
173 ;0:23.90 ;3342 ;1 ;15.8 ;16.2 ;0 ;2 ;0 ;
173 ;0:23.91 ;3357 ;1 ;16.5 ;16.3 ;0 ;-1 ;0 ;
173 ;0:23.92 ;3369 ;1 ;15.9 ;16.3 ;0 ;2 ;0 ;
173 ;0:23.93 ;3388 ;1 ;15.9 ;16.4 ;0 ;3 ;0 ;
173 ;0:23.94 ;3377 ;1 ;16.6 ;16.4 ;0 ;-1 ;0 ;
173 ;0:23.95 ;3357 ;1 ;16.6 ;16.3 ;0 ;-1 ;0 ;
173 ;0:23.96 ;3319 ;1 ;16.7 ;16.1 ;0 ;-3 ;0 ;
173 ;0:23.97 ;3296 ;1 ;16.7 ;16.0 ;0 ;-4 ;0 ;
173 ;0:23.98 ;3292 ;0 ;16.1 ;16.0 ;0 ;0 ;0 ;
173 ;0:23.99 ;3341 ;0 ;16.1 ;16.2 ;0 ;0 ;0 ;
173 ;0:24.00 ;3363 ;0 ;16.8 ;16.3 ;0 ;-2 ;0 ;
173 ;0:24.01 ;3335 ;0 ;17.1 ;16.2 ;0 ;-5 ;0 ;
173 ;0:24.02 ;3310 ;0 ;17.1 ;16.0 ;0 ;-6 ;0 ;
173 ;0:24.03 ;3284 ;0 ;16.1 ;15.9 ;0 ;-1 ;0 ;
173 ;0:24.04 ;3266 ;0 ;16.1 ;15.8 ;0 ;-1 ;0 ;
173 ;0:24.05 ;3262 ;0 ;17.1 ;15.8 ;0 ;-7 ;0 ;
173 ;0:24.06 ;3277 ;0 ;17.1 ;15.9 ;0 ;-7 ;0 ;
173 ;0:24.07 ;3277 ;0 ;16.9 ;15.9 ;0 ;-5 ;0 ;
173 ;0:24.08 ;3267 ;0 ;16.7 ;15.8 ;0 ;-5 ;0 ;
173 ;0:24.09 ;3205 ;0 ;16.7 ;15.5 ;0 ;-7 ;0 ;
173 ;0:24.10 ;3184 ;0 ;17.3 ;15.4 ;0 ;-10 ;0 ;
173 ;0:24.11 ;3188 ;0 ;17.3 ;15.4 ;0 ;-10 ;0 ;
173 ;0:24.12 ;3199 ;0 ;17.8 ;15.5 ;0 ;-12 ;0 ;
173 ;0:24.13 ;3224 ;0 ;17.8 ;15.6 ;0 ;-12 ;0 ;
173 ;0:24.14 ;3242 ;0 ;17.0 ;15.7 ;0 ;-7 ;0 ;
173 ;0:24.15 ;3246 ;0 ;18.1 ;15.7 ;0 ;-13 ;0 ;
173 ;0:24.16 ;3239 ;0 ;18.1 ;15.7 ;0 ;-13 ;0 ;
173 ;0:24.17 ;3252 ;0 ;18.3 ;15.8 ;0 ;-13 ;0 ;
173 ;0:24.18 ;3257 ;0 ;18.3 ;15.8 ;0 ;-13 ;0 ;
173 ;0:24.19 ;3277 ;0 ;17.5 ;15.9 ;0 ;-9 ;0 ;
173 ;0:24.20 ;3298 ;0 ;18.3 ;16.0 ;0 ;-12 ;0 ;
173 ;0:24.21 ;3339 ;0 ;18.3 ;16.2 ;0 ;-11 ;0 ;
173 ;0:24.22 ;3388 ;0 ;17.6 ;16.4 ;0 ;-6 ;0 ;
173 ;0:24.23 ;3402 ;0 ;18.0 ;16.5 ;0 ;-8 ;0 ;
173 ;0:24.24 ;3399 ;0 ;18.0 ;16.5 ;0 ;-8 ;0 ;
173 ;0:24.25 ;3382 ;0 ;18.8 ;16.4 ;0 ;-12 ;0 ;
173 ;0:24.26 ;3404 ;0 ;18.8 ;16.5 ;0 ;-12 ;0 ;
173 ;0:24.27 ;3422 ;0 ;18.2 ;16.6 ;0 ;-8 ;0 ;
173 ;0:24.28 ;3455 ;0 ;18.7 ;16.7 ;0 ;-10 ;0 ;
173 ;0:24.29 ;3496 ;0 ;18.7 ;16.9 ;0 ;-9 ;0 ;
173 ;0:24.30 ;3509 ;0 ;18.9 ;17.0 ;0 ;-10 ;0 ;
173 ;0:24.31 ;3528 ;0 ;18.2 ;17.1 ;0 ;-6 ;0 ;
173 ;0:24.32 ;3534 ;0 ;18.2 ;17.1 ;0 ;-6 ;0 ;
173 ;0:24.33 ;3567 ;0 ;19.2 ;17.3 ;0 ;-9 ;0 ;
173 ;0:24.34 ;3577 ;0 ;19.2 ;17.3 ;0 ;-9 ;0 ;
173 ;0:24.35 ;3635 ;0 ;19.0 ;17.6 ;0 ;-7 ;0 ;
173 ;0:24.36 ;3686 ;0 ;18.7 ;17.9 ;0 ;-4 ;0 ;
173 ;0:24.37 ;3732 ;0 ;18.7 ;18.1 ;0 ;-3 ;0 ;
173 ;0:24.38 ;3786 ;0 ;18.8 ;18.4 ;0 ;-2 ;0 ;
173 ;0:24.39 ;3819 ;0 ;18.9 ;18.5 ;0 ;-2 ;0 ;
173 ;0:24.40 ;3816 ;0 ;18.9 ;18.5 ;0 ;-2 ;0 ;
173 ;0:24.41 ;3834 ;0 ;18.9 ;18.6 ;0 ;-1 ;0 ;
173 ;0:24.42 ;3864 ;0 ;18.7 ;18.7 ;0 ;0 ;0 ;
173 ;0:24.43 ;3941 ;0 ;18.7 ;19.1 ;0 ;2 ;0 ;
173 ;0:24.44 ;3981 ;0 ;19.6 ;19.3 ;0 ;-1 ;0 ;
173 ;0:24.45 ;3982 ;0 ;19.6 ;19.3 ;0 ;-1 ;0 ;
173 ;0:24.46 ;3971 ;0 ;19.2 ;19.3 ;0 ;0 ;0 ;
173 ;0:24.47 ;3982 ;0 ;19.4 ;19.3 ;0 ;0 ;0 ;
173 ;0:24.48 ;4008 ;0 ;19.4 ;19.4 ;0 ;0 ;0 ;
173 ;0:24.49 ;4071 ;0 ;20.7 ;19.7 ;0 ;-4 ;0 ;
173 ;0:24.50 ;4083 ;0 ;19.0 ;19.8 ;0 ;4 ;0 ;
173 ;0:24.51 ;4067 ;0 ;19.7 ;19.7 ;0 ;0 ;0 ;
173 ;0:24.52 ;4053 ;0 ;19.7 ;19.7 ;0 ;0 ;0 ;
173 ;0:24.53 ;4072 ;0 ;19.8 ;19.7 ;0 ;0 ;0 ;
173 ;0:24.54 ;4085 ;0 ;19.8 ;19.8 ;0 ;0 ;0 ;
173 ;0:24.55 ;4119 ;0 ;20.0 ;20.0 ;0 ;0 ;0 ;
173 ;0:24.56 ;4138 ;0 ;20.7 ;20.1 ;0 ;-2 ;0 ;
173 ;0:24.57 ;4139 ;0 ;20.1 ;20.1 ;0 ;0 ;0 ;
173 ;0:24.58 ;4117 ;0 ;20.1 ;20.0 ;0 ;0 ;0 ;
173 ;0:24.59 ;4124 ;0 ;20.9 ;20.0 ;0 ;-4 ;0 ;
173 ;0:24.60 ;4162 ;0 ;20.9 ;20.2 ;0 ;-3 ;0 ;
173 ;0:24.61 ;4177 ;0 ;20.9 ;20.3 ;0 ;-2 ;0 ;
173 ;0:24.62 ;4200 ;0 ;20.2 ;20.4 ;0 ;0 ;0 ;
173 ;0:24.63 ;4186 ;0 ;21.0 ;20.3 ;0 ;-3 ;0 ;
173 ;0:24.64 ;4159 ;0 ;21.0 ;20.2 ;0 ;-3 ;0 ;
173 ;0:24.65 ;4172 ;0 ;21.1 ;20.2 ;0 ;-4 ;0 ;
173 ;0:24.66 ;4201 ;0 ;20.6 ;20.4 ;0 ;0 ;0 ;
173 ;0:24.67 ;4222 ;0 ;21.1 ;20.5 ;0 ;-2 ;0 ;
173 ;0:24.68 ;4249 ;0 ;21.1 ;20.6 ;0 ;-2 ;0 ;
173 ;0:24.69 ;4261 ;0 ;21.6 ;20.7 ;0 ;-4 ;0 ;
173 ;0:24.70 ;4263 ;0 ;20.6 ;20.7 ;0 ;0 ;0 ;
173 ;0:24.71 ;4273 ;0 ;20.6 ;20.7 ;0 ;0 ;0 ;
173 ;0:24.72 ;4301 ;0 ;21.0 ;20.9 ;0 ;0 ;0 ;
173 ;0:24.73 ;4340 ;0 ;22.2 ;21.1 ;0 ;-4 ;0 ;
173 ;0:24.74 ;4323 ;0 ;21.8 ;21.0 ;0 ;-3 ;0 ;
173 ;0:24.75 ;4344 ;0 ;21.8 ;21.1 ;0 ;-3 ;0 ;
173 ;0:24.76 ;4375 ;0 ;22.1 ;21.2 ;0 ;-4 ;0 ;
173 ;0:24.77 ;4418 ;0 ;22.3 ;21.4 ;0 ;-4 ;0 ;
173 ;0:24.78 ;4433 ;0 ;22.1 ;21.5 ;0 ;-2 ;0 ;
173 ;0:24.79 ;4424 ;0 ;22.1 ;21.5 ;0 ;-2 ;0 ;
173 ;0:24.80 ;4421 ;0 ;21.8 ;21.4 ;0 ;-1 ;0 ;
173 ;0:24.81 ;4414 ;0 ;22.8 ;21.5 ;0 ;-5 ;0 ;
173 ;0:24.82 ;4449 ;0 ;21.9 ;21.6 ;0 ;-1 ;0 ;
173 ;0:24.83 ;4474 ;0 ;21.9 ;21.7 ;0 ;0 ;0 ;
173 ;0:24.84 ;4491 ;0 ;22.5 ;21.8 ;0 ;-3 ;0 ;
173 ;0:24.85 ;4470 ;0 ;22.8 ;21.8 ;0 ;-4 ;0 ;
173 ;0:24.86 ;4491 ;0 ;22.7 ;21.8 ;0 ;-3 ;0 ;
173 ;0:24.87 ;4511 ;0 ;22.7 ;21.9 ;0 ;-3 ;0 ;
173 ;0:24.88 ;4542 ;0 ;23.1 ;22.0 ;0 ;-4 ;0 ;
173 ;0:24.89 ;4553 ;0 ;23.2 ;22.2 ;0 ;-4 ;0 ;
173 ;0:24.90 ;4574 ;0 ;23.3 ;22.2 ;0 ;-4 ;0 ;
173 ;0:24.91 ;4602 ;0 ;23.9 ;22.3 ;0 ;-6 ;0 ;
173 ;0:24.92 ;4621 ;0 ;23.9 ;22.4 ;0 ;-6 ;0 ;
173 ;0:24.93 ;4645 ;0 ;22.9 ;22.5 ;0 ;-1 ;0 ;
173 ;0:24.94 ;4650 ;0 ;23.6 ;22.6 ;0 ;-4 ;0 ;
173 ;0:24.95 ;4682 ;0 ;23.1 ;22.7 ;0 ;-1 ;0 ;
173 ;0:24.96 ;4713 ;0 ;23.3 ;22.9 ;0 ;-1 ;0 ;
173 ;0:24.97 ;4720 ;0 ;23.3 ;22.9 ;0 ;-1 ;0 ;
173 ;0:24.98 ;4701 ;0 ;23.3 ;22.8 ;0 ;-2 ;0 ;
173 ;0:24.99 ;4715 ;0 ;24.5 ;22.9 ;0 ;-6 ;0 ;
173 ;0:25.00 ;4737 ;0 ;23.8 ;23.0 ;0 ;-3 ;0 ;
173 ;0:25.01 ;4756 ;0 ;23.6 ;23.1 ;0 ;-2 ;0 ;
173 ;0:25.02 ;4737 ;0 ;23.6 ;23.0 ;0 ;-2 ;0 ;
173 ;0:25.03 ;4725 ;0 ;25.5 ;22.9 ;0 ;-10 ;0 ;
173 ;0:25.04 ;4732 ;0 ;23.3 ;23.0 ;0 ;-1 ;0 ;
173 ;0:25.05 ;4750 ;0 ;25.0 ;23.0 ;0 ;-8 ;0 ;
173 ;0:25.06 ;4773 ;0 ;24.3 ;23.2 ;0 ;-4 ;0 ;
173 ;0:25.07 ;4768 ;0 ;23.8 ;23.1 ;0 ;-2 ;0 ;
173 ;0:25.08 ;4768 ;0 ;23.8 ;23.1 ;0 ;-2 ;0 ;
173 ;0:25.09 ;4780 ;0 ;25.7 ;23.2 ;0 ;-9 ;0 ;
173 ;0:25.10 ;4796 ;0 ;24.0 ;23.3 ;0 ;-2 ;0 ;
173 ;0:25.11 ;4842 ;0 ;25.5 ;23.5 ;0 ;-7 ;0 ;
173 ;0:25.12 ;4875 ;0 ;25.9 ;23.7 ;0 ;-8 ;0 ;
173 ;0:25.13 ;4871 ;0 ;24.4 ;23.6 ;0 ;-3 ;0 ;
173 ;0:25.14 ;4880 ;0 ;24.4 ;23.7 ;0 ;-2 ;0 ;
173 ;0:25.15 ;4904 ;0 ;25.8 ;23.8 ;0 ;-7 ;0 ;
173 ;0:25.16 ;4944 ;0 ;25.9 ;24.0 ;0 ;-7 ;0 ;
173 ;0:25.17 ;4974 ;0 ;24.2 ;24.1 ;0 ;0 ;0 ;
173 ;0:25.18 ;4977 ;0 ;25.6 ;24.1 ;0 ;-5 ;0 ;
173 ;0:25.19 ;5006 ;0 ;24.7 ;24.3 ;0 ;-1 ;0 ;
173 ;0:25.20 ;5028 ;0 ;25.2 ;24.4 ;0 ;-3 ;0 ;
173 ;0:25.21 ;5052 ;0 ;25.2 ;24.5 ;0 ;-2 ;0 ;
173 ;0:25.22 ;5038 ;0 ;25.8 ;24.4 ;0 ;-5 ;0 ;
173 ;0:25.23 ;5037 ;0 ;26.0 ;24.4 ;0 ;-6 ;0 ;
173 ;0:25.24 ;5026 ;0 ;25.4 ;24.4 ;0 ;-3 ;0 ;
173 ;0:25.25 ;5028 ;0 ;26.3 ;24.4 ;0 ;-7 ;0 ;
173 ;0:25.26 ;5041 ;0 ;26.9 ;24.5 ;0 ;-8 ;0 ;
173 ;0:25.27 ;5068 ;0 ;25.4 ;24.6 ;0 ;-3 ;0 ;
173 ;0:25.28 ;5108 ;0 ;26.6 ;24.8 ;0 ;-6 ;0 ;
173 ;0:25.29 ;5142 ;0 ;25.8 ;25.0 ;0 ;-3 ;0 ;
173 ;0:25.30 ;5139 ;0 ;25.8 ;24.9 ;0 ;-3 ;0 ;
173 ;0:25.31 ;5093 ;0 ;25.8 ;24.7 ;0 ;-4 ;0 ;
173 ;0:25.32 ;5036 ;0 ;27.2 ;24.4 ;0 ;-10 ;0 ;
173 ;0:25.33 ;4949 ;0 ;26.8 ;24.0 ;0 ;-10 ;0 ;
173 ;0:25.34 ;4908 ;0 ;27.7 ;23.8 ;0 ;-14 ;0 ;
173 ;0:25.35 ;4788 ;0 ;27.3 ;23.2 ;0 ;-15 ;0 ;
173 ;0:25.36 ;4688 ;0 ;26.9 ;22.7 ;0 ;-15 ;0 ;
173 ;0:25.37 ;4635 ;0 ;26.9 ;22.5 ;0 ;-16 ;0 ;
173 ;0:25.38 ;4579 ;0 ;28.8 ;22.2 ;0 ;-22 ;0 ;
173 ;0:25.39 ;4511 ;0 ;26.5 ;21.9 ;0 ;-17 ;0 ;
173 ;0:25.40 ;4381 ;0 ;27.8 ;21.3 ;0 ;-23 ;0 ;
173 ;0:25.41 ;4304 ;0 ;27.8 ;20.9 ;0 ;-24 ;0 ;
173 ;0:25.42 ;4159 ;0 ;27.8 ;20.2 ;0 ;-27 ;0 ;
173 ;0:25.43 ;4118 ;0 ;27.8 ;20.0 ;0 ;-28 ;0 ;
173 ;0:25.44 ;4095 ;0 ;27.6 ;19.9 ;0 ;-27 ;0 ;
173 ;0:25.45 ;4076 ;0 ;28.6 ;19.8 ;0 ;-30 ;0 ;
173 ;0:25.46 ;4059 ;0 ;29.0 ;19.7 ;0 ;-32 ;0 ;
173 ;0:25.47 ;4039 ;0 ;28.3 ;19.5 ;0 ;-31 ;0 ;
173 ;0:25.48 ;3958 ;0 ;29.2 ;19.2 ;0 ;-34 ;0 ;
173 ;0:25.49 ;3922 ;0 ;28.5 ;19.0 ;0 ;-33 ;0 ;
173 ;0:25.50 ;3865 ;0 ;28.9 ;18.4 ;0 ;-36 ;0 ;
173 ;0:25.51 ;3782 ;0 ;28.8 ;18.3 ;0 ;-36 ;0 ;
173 ;0:25.52 ;3676 ;0 ;28.0 ;17.8 ;0 ;-36 ;0 ;
173 ;0:25.53 ;3557 ;0 ;29.7 ;17.2 ;0 ;-42 ;0 ;
173 ;0:25.54 ;3556 ;0 ;29.4 ;17.2 ;0 ;-41 ;0 ;
173 ;0:25.55 ;3562 ;0 ;30.2 ;17.3 ;0 ;-42 ;0 ;
173 ;0:25.56 ;3589 ;0 ;30.0 ;17.4 ;0 ;-42 ;0 ;
173 ;0:25.57 ;3640 ;0 ;29.6 ;17.6 ;0 ;-40 ;0 ;
173 ;0:25.58 ;3675 ;0 ;30.3 ;17.8 ;0 ;-41 ;0 ;
173 ;0:25.59 ;3726 ;0 ;30.5 ;18.1 ;0 ;-40 ;0 ;
173 ;0:25.60 ;3817 ;0 ;29.2 ;18.5 ;0 ;-36 ;0 ;
173 ;0:25.61 ;3877 ;0 ;30.6 ;18.8 ;0 ;-38 ;0 ;
173 ;0:25.62 ;3933 ;0 ;30.2 ;19.1 ;0 ;-36 ;0 ;
173 ;0:25.63 ;4034 ;0 ;30.5 ;19.6 ;0 ;-35 ;0 ;
173 ;0:25.64 ;4076 ;0 ;30.4 ;19.8 ;0 ;-34 ;0 ;
173 ;0:25.65 ;4129 ;0 ;31.6 ;20.0 ;0 ;-36 ;0 ;
173 ;0:25.66 ;4205 ;0 ;31.4 ;20.4 ;0 ;-35 ;0 ;
173 ;0:25.67 ;4218 ;0 ;32.8 ;20.5 ;0 ;-37 ;0 ;
173 ;0:25.68 ;4233 ;0 ;30.5 ;20.5 ;0 ;-32 ;0 ;
173 ;0:25.69 ;4284 ;0 ;32.6 ;20.8 ;0 ;-36 ;0 ;
173 ;0:25.70 ;4301 ;0 ;31.7 ;20.9 ;0 ;-34 ;0 ;
173 ;0:25.71 ;4335 ;0 ;31.8 ;21.0 ;0 ;-33 ;0 ;
173 ;0:25.72 ;4254 ;0 ;32.9 ;20.6 ;0 ;-37 ;0 ;
173 ;0:25.73 ;4180 ;0 ;32.0 ;20.3 ;0 ;-36 ;0 ;
173 ;0:25.74 ;4158 ;0 ;33.5 ;20.2 ;0 ;-39 ;0 ;
173 ;0:25.75 ;4163 ;0 ;33.1 ;20.2 ;0 ;-38 ;0 ;
173 ;0:25.76 ;4194 ;0 ;32.5 ;20.3 ;0 ;-37 ;0 ;
173 ;0:25.77 ;4222 ;0 ;32.6 ;20.5 ;0 ;-37 ;0 ;
173 ;0:25.78 ;4285 ;0 ;32.6 ;20.8 ;0 ;-36 ;0 ;
173 ;0:25.79 ;4325 ;0 ;33.9 ;21.0 ;0 ;-38 ;0 ;
173 ;0:25.80 ;4370 ;0 ;33.9 ;21.2 ;0 ;-37 ;0 ;
173 ;0:25.81 ;4538 ;0 ;33.8 ;22.0 ;0 ;-34 ;0 ;
173 ;0:25.82 ;4636 ;0 ;33.5 ;22.5 ;0 ;-32 ;0 ;
173 ;0:25.83 ;4766 ;0 ;34.6 ;23.1 ;0 ;-33 ;0 ;
173 ;0:25.84 ;4797 ;0 ;33.9 ;23.6 ;0 ;-30 ;0 ;
173 ;0:25.85 ;4885 ;0 ;36.2 ;23.7 ;0 ;-34 ;0 ;
173 ;0:25.86 ;4952 ;1 ;35.0 ;24.0 ;0 ;-31 ;0 ;
173 ;0:25.87 ;4993 ;2 ;34.7 ;24.2 ;0 ;-30 ;0 ;
173 ;0:25.88 ;5047 ;3 ;34.8 ;24.5 ;0 ;-29 ;0 ;
