SESSION; TIME;RPM;THROT;WATER;AIR;LAMB;TAR LB;INJ;ADV;L/100K;
32 ;23:16.20 ;4209 ;0 ;81;21;0.800 ;0.900 ;2.75 ;24.1 ;0.0;
32 ;23:16.30 ;4106 ;0 ;81;21;0.800 ;0.900 ;2.75 ;22.1 ;0.0;
32 ;23:16.40 ;4158 ;0 ;81;21;0.799 ;0.900 ;2.75 ;23.1 ;0.0;
32 ;23:16.50 ;4223 ;0 ;81;21;0.796 ;0.900 ;2.75 ;24.4 ;0.0;
32 ;23:16.60 ;4275 ;0 ;81;21;0.786 ;0.900 ;2.75 ;25.5 ;0.0;
32 ;23:16.70 ;4214 ;0 ;81;21;0.791 ;0.900 ;2.75 ;24.2 ;0.0;
32 ;23:16.80 ;4194 ;0 ;81;21;0.785 ;0.900 ;2.75 ;23.8 ;0.0;
32 ;23:16.90 ;4216 ;0 ;81;21;0.795 ;0.900 ;2.75 ;24.3 ;0.0;
32 ;23:17.00 ;4220 ;0 ;81;21;0.796 ;0.900 ;2.75 ;24.4 ;0.0;
32 ;23:17.10 ;4204 ;0 ;81;21;0.804 ;0.900 ;2.75 ;24.0 ;0.0;
32 ;23:17.20 ;4187 ;0 ;81;21;0.801 ;0.900 ;2.75 ;23.7 ;0.0;
32 ;23:17.30 ;4172 ;0 ;81;21;0.798 ;0.900 ;2.75 ;23.4 ;0.0;
32 ;23:17.40 ;4263 ;0 ;81;21;0.796 ;0.900 ;2.75 ;25.2 ;0.0;
32 ;23:17.50 ;4195 ;0 ;81;21;0.794 ;0.900 ;2.75 ;23.9 ;0.0;
32 ;23:17.60 ;4213 ;0 ;81;21;0.800 ;0.900 ;2.75 ;24.2 ;0.0;
32 ;23:17.70 ;4244 ;0 ;81;21;0.788 ;0.900 ;2.75 ;24.8 ;0.0;
32 ;23:17.80 ;4295 ;0 ;81;21;0.802 ;0.900 ;2.75 ;25.9 ;0.0;
32 ;23:17.90 ;4197 ;0 ;81;21;0.801 ;0.900 ;2.75 ;23.9 ;0.0;
32 ;23:18.00 ;4174 ;0 ;81;21;0.798 ;0.900 ;2.75 ;23.1 ;0.0;
32 ;23:18.10 ;4220 ;0 ;81;21;0.805 ;0.900 ;2.75 ;24.4 ;0.0;
32 ;23:18.20 ;4159 ;0 ;81;21;0.792 ;0.900 ;2.75 ;23.4 ;0.0;
32 ;23:18.30 ;4211 ;0 ;81;21;0.784 ;0.900 ;2.75 ;23.6 ;0.0;
32 ;23:18.40 ;4283 ;0 ;81;21;0.797 ;0.900 ;2.75 ;25.6 ;0.0;
32 ;23:18.50 ;4184 ;0 ;81;21;0.808 ;0.900 ;2.75 ;23.6 ;0.0;
32 ;23:18.60 ;4147 ;0 ;81;21;0.805 ;0.900 ;2.75 ;22.7 ;0.0;
32 ;23:18.70 ;4171 ;0 ;81;21;0.796 ;0.900 ;2.75 ;23.4 ;0.0;
32 ;23:18.80 ;4202 ;0 ;81;21;0.795 ;0.900 ;2.75 ;24.0 ;0.0;
32 ;23:18.90 ;4205 ;0 ;81;21;0.808 ;0.900 ;2.75 ;24.1 ;0.0;
32 ;23:19.00 ;4177 ;0 ;81;21;0.798 ;0.900 ;2.75 ;23.5 ;0.0;
32 ;23:19.10 ;4199 ;0 ;81;21;0.794 ;0.900 ;2.75 ;23.9 ;0.0;
32 ;23:19.20 ;4259 ;0 ;81;21;0.799 ;0.900 ;2.75 ;25.1 ;0.0;
32 ;23:19.30 ;4223 ;0 ;81;21;0.804 ;0.900 ;2.75 ;24.4 ;0.0;
32 ;23:19.40 ;4207 ;0 ;81;21;0.807 ;0.900 ;2.75 ;24.1 ;0.0;
32 ;23:19.50 ;4189 ;0 ;81;21;0.796 ;0.900 ;2.75 ;23.7 ;0.0;
32 ;23:19.60 ;4258 ;0 ;81;21;0.808 ;0.900 ;2.75 ;25.1 ;0.0;
32 ;23:19.70 ;4176 ;0 ;81;21;0.798 ;0.900 ;2.75 ;23.5 ;0.0;
32 ;23:19.80 ;4188 ;0 ;81;21;0.793 ;0.900 ;2.75 ;23.7 ;0.0;
32 ;23:19.90 ;4247 ;0 ;81;21;0.785 ;0.900 ;2.75 ;24.1 ;0.0;
32 ;23:20.00 ;4269 ;0 ;81;21;0.794 ;0.900 ;2.75 ;25.3 ;0.0;
32 ;23:20.10 ;4255 ;0 ;81;21;0.788 ;0.900 ;2.75 ;25.1 ;0.0;
32 ;23:20.20 ;4231 ;0 ;81;21;0.794 ;0.900 ;2.75 ;24.6 ;0.0;
32 ;23:20.30 ;4189 ;0 ;81;21;0.794 ;0.900 ;2.75 ;23.7 ;0.0;
32 ;23:20.40 ;4205 ;0 ;81;21;0.805 ;0.900 ;2.75 ;24.1 ;0.0;
32 ;23:20.50 ;4208 ;0 ;81;21;0.806 ;0.900 ;2.75 ;24.1 ;0.0;
32 ;23:20.60 ;4206 ;0 ;81;21;0.798 ;0.900 ;2.75 ;24.1 ;0.0;
32 ;23:20.70 ;4161 ;0 ;81;21;0.801 ;0.900 ;2.75 ;23.2 ;0.0;
32 ;23:20.80 ;4143 ;0 ;81;21;0.792 ;0.900 ;2.75 ;22.8 ;0.0;
32 ;23:20.90 ;4144 ;0 ;81;21;0.796 ;0.900 ;2.75 ;22.8 ;0.0;
32 ;23:21.00 ;4244 ;0 ;81;21;0.793 ;0.900 ;2.75 ;24.8 ;0.0;
32 ;23:21.10 ;4241 ;0 ;81;21;0.796 ;0.900 ;2.75 ;24.8 ;0.0;
32 ;23:21.20 ;4164 ;0 ;80;21;0.786 ;0.900 ;2.75 ;23.2 ;0.0;
32 ;23:21.30 ;4204 ;0 ;80;21;0.783 ;0.900 ;2.75 ;24.0 ;0.0;
32 ;23:21.40 ;4205 ;0 ;80;21;0.776 ;0.900 ;2.75 ;24.1 ;0.0;
32 ;23:21.50 ;4163 ;0 ;80;21;0.791 ;0.900 ;2.75 ;23.2 ;0.0;
32 ;23:21.60 ;4203 ;0 ;80;20;0.787 ;0.900 ;2.75 ;24.0 ;0.0;
32 ;23:21.70 ;4214 ;0 ;80;20;0.792 ;0.900 ;2.75 ;24.2 ;0.0;
32 ;23:21.80 ;4220 ;0 ;80;20;0.795 ;0.900 ;2.75 ;24.4 ;0.0;
32 ;23:21.90 ;4256 ;0 ;80;20;0.797 ;0.900 ;2.75 ;25.1 ;0.0;
32 ;23:22.00 ;4278 ;0 ;80;20;0.808 ;0.900 ;2.75 ;25.5 ;0.0;
32 ;23:22.10 ;4296 ;0 ;80;20;0.788 ;0.900 ;2.75 ;26.7 ;0.0;
32 ;23:22.20 ;4211 ;0 ;80;20;0.797 ;0.900 ;2.75 ;24.2 ;0.0;
32 ;23:22.30 ;4220 ;0 ;80;20;0.795 ;0.900 ;2.75 ;24.4 ;0.0;
32 ;23:22.40 ;4224 ;0 ;80;20;0.787 ;0.900 ;2.75 ;24.4 ;0.0;
32 ;23:22.50 ;4231 ;0 ;80;20;0.798 ;0.900 ;2.75 ;24.6 ;0.0;
32 ;23:22.60 ;4162 ;0 ;80;20;0.794 ;0.900 ;2.75 ;23.2 ;0.0;
32 ;23:22.70 ;4110 ;0 ;80;20;0.800 ;0.900 ;2.75 ;22.2 ;0.0;
32 ;23:22.80 ;4033 ;0 ;80;20;0.787 ;0.900 ;2.75 ;20.6 ;0.0;
32 ;23:22.90 ;4087 ;0 ;80;20;0.799 ;0.900 ;2.75 ;21.7 ;0.0;
32 ;23:23.00 ;4115 ;0 ;80;20;0.790 ;0.900 ;2.75 ;22.3 ;0.0;
32 ;23:23.10 ;4190 ;0 ;80;20;0.785 ;0.900 ;2.75 ;23.8 ;0.0;
32 ;23:23.20 ;4246 ;0 ;80;20;0.792 ;0.900 ;2.75 ;24.9 ;0.0;
32 ;23:23.30 ;4240 ;0 ;80;20;0.788 ;0.900 ;2.75 ;24.8 ;0.0;
32 ;23:23.40 ;4229 ;0 ;80;20;0.787 ;0.900 ;2.75 ;24.4 ;0.0;
32 ;23:23.50 ;4169 ;0 ;80;20;0.790 ;0.900 ;2.75 ;23.3 ;0.0;
32 ;23:23.60 ;4178 ;0 ;80;20;0.795 ;0.900 ;2.75 ;23.5 ;0.0;
32 ;23:23.70 ;4064 ;0 ;80;20;0.786 ;0.900 ;2.75 ;21.2 ;0.0;
32 ;23:23.80 ;4061 ;0 ;80;20;0.807 ;0.900 ;2.75 ;21.2 ;0.0;
32 ;23:23.90 ;4094 ;0 ;80;20;0.795 ;0.900 ;2.75 ;21.8 ;0.0;
32 ;23:24.00 ;4095 ;0 ;80;20;0.793 ;0.900 ;2.75 ;21.9 ;0.0;
32 ;23:24.10 ;4110 ;0 ;80;20;0.808 ;0.900 ;2.75 ;22.2 ;0.0;
32 ;23:24.20 ;4192 ;0 ;80;20;0.813 ;0.900 ;2.75 ;23.1 ;0.0;
32 ;23:24.30 ;4222 ;0 ;80;20;0.787 ;0.900 ;2.75 ;24.1 ;0.0;
32 ;23:24.40 ;4225 ;0 ;80;20;0.795 ;0.900 ;2.75 ;25.1 ;0.0;
32 ;23:24.50 ;4193 ;0 ;80;20;0.804 ;0.900 ;2.75 ;23.8 ;0.0;
32 ;23:24.60 ;4243 ;0 ;80;20;0.796 ;0.900 ;2.75 ;24.8 ;0.0;
32 ;23:24.70 ;4247 ;0 ;80;20;0.785 ;0.900 ;2.75 ;24.9 ;0.0;
32 ;23:24.80 ;4214 ;0 ;80;20;0.779 ;0.900 ;2.75 ;24.2 ;0.0;
32 ;23:24.90 ;4231 ;0 ;80;20;0.792 ;0.900 ;2.75 ;24.6 ;0.0;
32 ;23:25.00 ;4222 ;0 ;80;20;0.791 ;0.900 ;2.75 ;24.4 ;0.0;
32 ;23:25.10 ;4175 ;0 ;80;20;0.786 ;0.900 ;2.75 ;23.5 ;0.0;
32 ;23:25.20 ;4134 ;0 ;80;20;0.779 ;0.900 ;2.75 ;22.6 ;0.0;
32 ;23:25.30 ;4168 ;0 ;80;20;0.778 ;0.900 ;2.75 ;23.3 ;0.0;
32 ;23:25.40 ;4156 ;0 ;80;20;0.788 ;0.900 ;2.75 ;23.1 ;0.0;
32 ;23:25.50 ;4160 ;0 ;80;20;0.800 ;0.900 ;2.75 ;23.2 ;0.0;
32 ;23:25.60 ;4192 ;0 ;80;20;0.796 ;0.900 ;2.75 ;23.8 ;0.0;
32 ;23:25.70 ;4162 ;0 ;80;20;0.792 ;0.900 ;2.75 ;23.2 ;0.0;
32 ;23:25.80 ;4151 ;0 ;80;20;0.784 ;0.900 ;2.75 ;23.0 ;0.0;
32 ;23:25.90 ;4232 ;0 ;80;20;0.791 ;0.900 ;2.75 ;24.6 ;0.0;
32 ;23:26.00 ;4263 ;0 ;80;20;0.783 ;0.900 ;2.75 ;25.2 ;0.0;
32 ;23:26.10 ;4216 ;0 ;80;21;0.780 ;0.900 ;2.75 ;24.3 ;0.0;
32 ;23:26.20 ;4150 ;0 ;80;21;0.788 ;0.900 ;2.75 ;23.0 ;0.0;
32 ;23:26.30 ;4155 ;0 ;80;21;0.802 ;0.900 ;2.75 ;23.1 ;0.0;
32 ;23:26.40 ;4112 ;0 ;80;21;0.797 ;0.900 ;2.75 ;22.2 ;0.0;
32 ;23:26.50 ;4093 ;0 ;80;21;0.790 ;0.900 ;2.75 ;21.8 ;0.0;
32 ;23:26.60 ;4171 ;0 ;79;21;0.778 ;0.900 ;2.75 ;23.4 ;0.0;
32 ;23:26.70 ;4167 ;0 ;79;21;0.778 ;0.900 ;2.75 ;23.3 ;0.0;
32 ;23:26.80 ;4130 ;0 ;79;21;0.782 ;0.900 ;2.75 ;22.6 ;0.0;
32 ;23:26.90 ;4129 ;0 ;79;21;0.783 ;0.900 ;2.75 ;22.5 ;0.0;
32 ;23:27.00 ;4183 ;0 ;79;21;0.783 ;0.900 ;2.75 ;23.6 ;0.0;
32 ;23:27.10 ;4167 ;0 ;79;21;0.783 ;0.900 ;2.75 ;23.3 ;0.0;
32 ;23:27.20 ;4075 ;0 ;79;21;0.791 ;0.900 ;2.75 ;21.5 ;0.0;
32 ;23:27.30 ;4059 ;0 ;79;21;0.790 ;0.900 ;2.75 ;21.1 ;0.0;
32 ;23:27.40 ;4069 ;0 ;79;21;0.779 ;0.900 ;2.75 ;21.3 ;0.0;
32 ;23:27.50 ;3984 ;0 ;79;21;0.784 ;0.900 ;2.75 ;20.0 ;0.0;
32 ;23:27.60 ;4033 ;0 ;79;21;0.785 ;0.900 ;2.75 ;20.0 ;0.0;
32 ;23:27.70 ;4099 ;0 ;79;21;0.783 ;0.900 ;2.75 ;21.9 ;0.0;
32 ;23:27.80 ;4143 ;0 ;79;21;0.787 ;0.900 ;2.75 ;22.8 ;0.0;
32 ;23:27.90 ;4160 ;0 ;79;21;0.792 ;0.900 ;2.75 ;22.5 ;0.0;
32 ;23:28.00 ;4231 ;0 ;79;21;0.820 ;0.900 ;2.75 ;24.6 ;0.0;
32 ;23:28.10 ;4207 ;0 ;79;21;0.844 ;0.900 ;2.75 ;24.1 ;0.0;
32 ;23:28.20 ;4267 ;0 ;79;20;0.875 ;0.900 ;2.75 ;25.3 ;0.0;
32 ;23:28.30 ;4274 ;0 ;79;20;0.883 ;0.900 ;2.75 ;25.4 ;0.0;
32 ;23:28.40 ;4101 ;0 ;79;20;0.888 ;0.900 ;2.75 ;22.0 ;0.0;
32 ;23:28.50 ;3796 ;0 ;79;20;0.889 ;0.900 ;2.75 ;20.0 ;0.0;
32 ;23:28.60 ;3637 ;0 ;79;20;0.908 ;0.900 ;2.75 ;20.0 ;0.0;
32 ;23:28.70 ;3421 ;0 ;79;20;0.915 ;0.900 ;2.75 ;20.0 ;0.0;
32 ;23:28.80 ;3374 ;0 ;79;20;0.904 ;0.900 ;2.75 ;20.0 ;0.0;
32 ;23:28.90 ;3188 ;0 ;79;20;0.871 ;0.900 ;2.75 ;20.0 ;0.0;
32 ;23:29.00 ;3001 ;0 ;79;20;0.850 ;0.900 ;2.75 ;20.0 ;0.0;
32 ;23:29.10 ;2866 ;0 ;79;20;0.834 ;0.900 ;2.82 ;20.0 ;0.0;
32 ;23:29.20 ;2853 ;0 ;79;20;0.827 ;0.900 ;2.82 ;20.0 ;0.0;
32 ;23:29.30 ;2750 ;0 ;79;20;0.811 ;0.900 ;2.87 ;20.0 ;0.0;
32 ;23:29.40 ;3072 ;0 ;79;20;0.788 ;0.900 ;2.75 ;20.0 ;0.0;
32 ;23:29.50 ;3436 ;0 ;79;20;0.785 ;0.900 ;2.75 ;20.0 ;0.0;
32 ;23:29.60 ;3532 ;0 ;79;20;0.780 ;0.900 ;2.75 ;20.0 ;0.0;
32 ;23:29.70 ;3652 ;0 ;79;20;0.781 ;0.900 ;2.75 ;20.0 ;0.0;
32 ;23:29.80 ;3747 ;0 ;79;20;0.797 ;0.900 ;2.75 ;20.0 ;0.0;
32 ;23:29.90 ;3908 ;0 ;79;20;0.797 ;0.900 ;2.75 ;20.0 ;0.0;
32 ;23:30.00 ;4020 ;0 ;79;20;0.786 ;0.900 ;2.75 ;20.4 ;0.0;
32 ;23:30.10 ;4101 ;0 ;79;20;0.785 ;0.900 ;2.75 ;22.0 ;0.0;
32 ;23:30.20 ;4234 ;0 ;79;20;0.791 ;0.900 ;2.75 ;24.6 ;0.0;
32 ;23:30.30 ;4307 ;0 ;79;20;0.791 ;0.900 ;2.75 ;26.4 ;0.0;
32 ;23:30.40 ;4374 ;0 ;79;20;0.786 ;0.900 ;2.75 ;27.4 ;0.0;
32 ;23:30.50 ;4406 ;0 ;79;20;0.812 ;0.900 ;2.75 ;28.5 ;0.0;
32 ;23:30.60 ;4521 ;0 ;79;20;0.829 ;0.900 ;2.75 ;30.4 ;0.0;
32 ;23:30.70 ;4584 ;0 ;79;20;0.896 ;0.900 ;2.75 ;31.6 ;0.0;
32 ;23:30.80 ;4630 ;0 ;79;20;0.961 ;0.900 ;2.75 ;32.6 ;0.0;
32 ;23:30.90 ;4587 ;0 ;79;20;0.969 ;0.900 ;2.75 ;31.3 ;0.0;
32 ;23:31.00 ;4303 ;0 ;79;20;0.958 ;0.900 ;2.75 ;26.0 ;0.0;
32 ;23:31.10 ;3824 ;0 ;79;20;0.907 ;0.900 ;2.75 ;20.0 ;0.0;
32 ;23:31.20 ;3380 ;0 ;79;20;0.831 ;0.900 ;2.75 ;20.0 ;0.0;
32 ;23:31.30 ;2957 ;0 ;79;20;0.835 ;0.900 ;2.77 ;20.0 ;0.0;
32 ;23:31.40 ;2623 ;0 ;79;20;0.827 ;0.900 ;2.93 ;20.0 ;0.0;
32 ;23:31.50 ;2023 ;0 ;79;20;0.838 ;0.900 ;2.99 ;20.0 ;0.0;
32 ;23:31.60 ;1640 ;0 ;79;20;0.887 ;0.900 ;3.76 ;20.0 ;0.0;
32 ;23:31.70 ;1513 ;0 ;79;20;0.886 ;0.900 ;4.03 ;20.0 ;0.0;
32 ;23:31.80 ;1286 ;0 ;79;20;0.921 ;0.900 ;4.05 ;20.0 ;0.0;
32 ;23:31.90 ;1178 ;0 ;79;20;0.941 ;0.900 ;4.05 ;20.0 ;0.0;
32 ;23:32.00 ;1404 ;0 ;79;20;0.965 ;0.900 ;4.05 ;20.0 ;0.0;
32 ;23:32.10 ;1678 ;0 ;79;20;0.992 ;0.900 ;3.68 ;20.0 ;0.0;
32 ;23:32.20 ;1958 ;0 ;79;20;0.978 ;0.900 ;2.99 ;20.0 ;0.0;
32 ;23:32.30 ;2452 ;0 ;79;20;0.996 ;0.900 ;2.99 ;20.0 ;0.0;
32 ;23:32.40 ;2799 ;0 ;79;20;1.049 ;0.900 ;2.85 ;20.0 ;0.0;
32 ;23:32.50 ;3234 ;0 ;79;20;1.098 ;0.900 ;2.75 ;20.0 ;0.0;
32 ;23:32.60 ;3865 ;0 ;79;20;1.091 ;0.900 ;2.75 ;20.0 ;0.0;
32 ;23:32.70 ;4486 ;0 ;79;20;1.072 ;0.900 ;2.75 ;29.7 ;0.0;
32 ;23:32.80 ;5136 ;0 ;79;20;1.073 ;0.900 ;2.75 ;40.0 ;0.0;
32 ;23:32.90 ;6028 ;0 ;79;20;1.017 ;0.900 ;2.75 ;40.0 ;0.0;
32 ;23:33.00 ;6885 ;0 ;78;20;1.068 ;0.900 ;2.75 ;40.0 ;0.0;
32 ;23:33.10 ;7898 ;0 ;78;20;1.133 ;0.900 ;2.75 ;55.9 ;0.0;
32 ;23:33.20 ;8029 ;36 ;78;20;1.070 ;0.900 ;6.12 ;56.2 ;0.0;
32 ;23:33.30 ;8234 ;61 ;78;20;0.915 ;0.900 ;6.47 ;48.1 ;0.0;
32 ;23:33.40 ;8177 ;55 ;78;20;0.769 ;0.900 ;6.42 ;48.8 ;0.0;
32 ;23:33.50 ;6192 ;40 ;78;20;0.782 ;0.900 ;6.33 ;36.8 ;0.0;
32 ;23:33.60 ;4641 ;24 ;78;20;0.794 ;0.900 ;6.00 ;32.9 ;0.0;
32 ;23:33.70 ;4223 ;10 ;78;20;0.809 ;0.900 ;4.35 ;31.5 ;0.0;
32 ;23:33.80 ;4128 ;1 ;78;20;0.801 ;0.900 ;3.00 ;23.4 ;0.0;
32 ;23:33.90 ;4150 ;0 ;78;20;0.791 ;0.900 ;2.75 ;23.0 ;0.0;
32 ;23:34.00 ;4214 ;0 ;78;20;0.794 ;0.900 ;2.75 ;24.2 ;0.0;
32 ;23:34.10 ;4230 ;0 ;78;20;0.802 ;0.900 ;2.75 ;24.6 ;0.0;
32 ;23:34.20 ;4183 ;0 ;78;20;0.812 ;0.900 ;2.75 ;23.6 ;0.0;
32 ;23:34.30 ;4208 ;0 ;78;20;0.806 ;0.900 ;2.75 ;24.1 ;0.0;
32 ;23:34.40 ;4190 ;0 ;78;20;0.798 ;0.900 ;2.75 ;23.8 ;0.0;
32 ;23:34.50 ;4224 ;0 ;78;20;0.799 ;0.900 ;2.75 ;24.4 ;0.0;
32 ;23:34.60 ;4220 ;0 ;78;20;0.796 ;0.900 ;2.75 ;24.4 ;0.0;
32 ;23:34.70 ;4185 ;0 ;78;20;0.793 ;0.900 ;2.75 ;23.7 ;0.0;
32 ;23:34.80 ;4235 ;0 ;78;20;0.800 ;0.900 ;2.75 ;24.7 ;0.0;
32 ;23:34.90 ;4306 ;0 ;78;20;0.807 ;0.900 ;2.75 ;26.1 ;0.0;
32 ;23:35.00 ;4167 ;0 ;78;20;0.794 ;0.900 ;2.75 ;23.3 ;0.0;
32 ;23:35.10 ;4162 ;0 ;78;20;0.791 ;0.900 ;2.75 ;23.2 ;0.0;
32 ;23:35.20 ;4191 ;0 ;78;20;0.810 ;0.900 ;2.75 ;23.8 ;0.0;
32 ;23:35.30 ;4232 ;0 ;78;20;0.794 ;0.900 ;2.75 ;24.6 ;0.0;
32 ;23:35.40 ;4189 ;0 ;78;20;0.804 ;0.900 ;2.75 ;23.7 ;0.0;
32 ;23:35.50 ;4237 ;0 ;78;20;0.802 ;0.900 ;2.75 ;24.7 ;0.0;
32 ;23:35.60 ;4286 ;0 ;78;20;0.794 ;0.900 ;2.75 ;25.7 ;0.0;
32 ;23:35.70 ;4224 ;0 ;78;20;0.806 ;0.900 ;2.75 ;24.4 ;0.0;
32 ;23:35.80 ;4225 ;0 ;78;20;0.793 ;0.900 ;2.75 ;24.5 ;0.0;
32 ;23:35.90 ;4223 ;0 ;78;20;0.798 ;0.900 ;2.75 ;24.4 ;0.0;
32 ;23:36.00 ;4270 ;0 ;78;20;0.798 ;0.900 ;2.75 ;25.4 ;0.0;
32 ;23:36.10 ;4154 ;0 ;78;20;0.810 ;0.900 ;2.75 ;23.0 ;0.0;
32 ;23:36.20 ;4171 ;0 ;78;20;0.799 ;0.900 ;2.75 ;23.4 ;0.0;
32 ;23:36.30 ;4240 ;0 ;78;20;0.796 ;0.900 ;2.75 ;24.8 ;0.0;
32 ;23:36.40 ;4263 ;0 ;78;20;0.804 ;0.900 ;2.75 ;25.2 ;0.0;
32 ;23:36.50 ;4253 ;0 ;78;20;0.799 ;0.900 ;2.75 ;25.0 ;0.0;
32 ;23:36.60 ;4217 ;0 ;78;20;0.798 ;0.900 ;2.75 ;24.3 ;0.0;
32 ;23:36.70 ;4269 ;0 ;78;20;0.791 ;0.900 ;2.75 ;25.3 ;0.0;
32 ;23:36.80 ;4338 ;0 ;78;20;0.798 ;0.900 ;2.75 ;26.7 ;0.0;
32 ;23:36.90 ;4326 ;0 ;78;20;0.805 ;0.900 ;2.75 ;26.5 ;0.0;
32 ;23:37.00 ;4287 ;0 ;78;20;0.778 ;0.900 ;2.75 ;25.7 ;0.0;
32 ;23:37.10 ;4212 ;0 ;78;20;0.796 ;0.900 ;2.75 ;24.2 ;0.0;
32 ;23:37.20 ;4243 ;0 ;78;20;0.801 ;0.900 ;2.75 ;24.8 ;0.0;
32 ;23:37.30 ;4221 ;0 ;78;20;0.806 ;0.900 ;2.75 ;24.4 ;0.0;
32 ;23:37.40 ;4216 ;0 ;78;20;0.806 ;0.900 ;2.75 ;24.3 ;0.0;
32 ;23:37.50 ;4175 ;0 ;77;20;0.809 ;0.900 ;2.75 ;23.5 ;0.0;
32 ;23:37.60 ;4191 ;0 ;77;20;0.811 ;0.900 ;2.75 ;23.8 ;0.0;
32 ;23:37.70 ;4189 ;0 ;77;20;0.810 ;0.900 ;2.75 ;23.7 ;0.0;
32 ;23:37.80 ;4244 ;0 ;77;20;0.798 ;0.900 ;2.75 ;24.8 ;0.0;
32 ;23:37.90 ;4291 ;0 ;77;20;0.791 ;0.900 ;2.75 ;25.8 ;0.0;
32 ;23:38.00 ;4279 ;0 ;77;20;0.802 ;0.900 ;2.75 ;25.5 ;0.0;
32 ;23:38.10 ;4187 ;0 ;77;20;0.799 ;0.900 ;2.75 ;23.7 ;0.0;
32 ;23:38.20 ;4235 ;0 ;77;20;0.802 ;0.900 ;2.75 ;24.7 ;0.0;
32 ;23:38.30 ;4226 ;0 ;77;20;0.804 ;0.900 ;2.75 ;24.5 ;0.0;
32 ;23:38.40 ;4200 ;0 ;77;20;0.811 ;0.900 ;2.75 ;24.0 ;0.0;
32 ;23:38.50 ;4260 ;0 ;77;20;0.808 ;0.900 ;2.75 ;25.2 ;0.0;
32 ;23:38.60 ;4226 ;0 ;77;20;0.804 ;0.900 ;2.75 ;24.5 ;0.0;
32 ;23:38.70 ;4219 ;0 ;77;20;0.804 ;0.900 ;2.75 ;24.3 ;0.0;
32 ;23:38.80 ;4251 ;0 ;77;20;0.792 ;0.900 ;2.75 ;25.0 ;0.0;
32 ;23:38.90 ;4203 ;0 ;77;20;0.799 ;0.900 ;2.75 ;24.0 ;0.0;
32 ;23:39.00 ;4181 ;0 ;77;20;0.790 ;0.900 ;2.75 ;23.6 ;0.0;
32 ;23:39.10 ;4171 ;0 ;77;20;0.794 ;0.900 ;2.75 ;23.4 ;0.0;
32 ;23:39.20 ;4185 ;0 ;77;20;0.802 ;0.900 ;2.75 ;23.7 ;0.0;
32 ;23:39.30 ;4224 ;0 ;77;20;0.811 ;0.900 ;2.75 ;24.4 ;0.0;
32 ;23:39.40 ;4204 ;0 ;77;20;0.800 ;0.900 ;2.75 ;24.0 ;0.0;
32 ;23:39.50 ;4136 ;0 ;77;20;0.800 ;0.900 ;2.75 ;22.7 ;0.0;
32 ;23:39.60 ;4213 ;0 ;77;20;0.797 ;0.900 ;2.75 ;24.2 ;0.0;
32 ;23:39.70 ;4247 ;0 ;77;20;0.784 ;0.900 ;2.75 ;24.9 ;0.0;
32 ;23:39.80 ;4154 ;0 ;77;20;0.795 ;0.900 ;2.75 ;23.0 ;0.0;
32 ;23:39.90 ;4110 ;0 ;77;20;0.802 ;0.900 ;2.75 ;22.2 ;0.0;
32 ;23:40.00 ;4101 ;0 ;77;20;0.813 ;0.900 ;2.75 ;22.0 ;0.0;
32 ;23:40.10 ;4078 ;0 ;77;20;0.798 ;0.900 ;2.75 ;21.5 ;0.0;
32 ;23:40.20 ;4115 ;0 ;77;20;0.795 ;0.900 ;2.75 ;22.3 ;0.0;
32 ;23:40.30 ;4155 ;0 ;77;20;0.801 ;0.900 ;2.75 ;23.1 ;0.0;
32 ;23:40.40 ;4131 ;0 ;77;20;0.791 ;0.900 ;2.75 ;22.6 ;0.0;
32 ;23:40.50 ;4189 ;0 ;77;20;0.799 ;0.900 ;2.75 ;23.7 ;0.0;
32 ;23:40.60 ;4262 ;0 ;77;20;0.801 ;0.900 ;2.75 ;25.2 ;0.0;
32 ;23:40.70 ;4191 ;0 ;77;20;0.805 ;0.900 ;2.75 ;23.8 ;0.0;
32 ;23:40.80 ;4222 ;0 ;77;20;0.791 ;0.900 ;2.75 ;24.4 ;0.0;
32 ;23:40.90 ;4283 ;0 ;77;20;0.791 ;0.900 ;2.75 ;25.6 ;0.0;
32 ;23:41.00 ;4318 ;0 ;77;20;0.791 ;0.900 ;2.75 ;26.3 ;0.0;
32 ;23:41.10 ;4271 ;0 ;77;20;0.792 ;0.900 ;2.75 ;25.4 ;0.0;
32 ;23:41.20 ;4263 ;0 ;77;20;0.799 ;0.900 ;2.75 ;25.2 ;0.0;
32 ;23:41.30 ;4207 ;0 ;77;20;0.787 ;0.900 ;2.75 ;24.1 ;0.0;
32 ;23:41.40 ;4197 ;0 ;77;20;0.791 ;0.900 ;2.75 ;23.9 ;0.0;
32 ;23:41.50 ;4179 ;0 ;77;20;0.785 ;0.900 ;2.75 ;23.5 ;0.0;
32 ;23:41.60 ;4110 ;0 ;77;20;0.811 ;0.900 ;2.75 ;22.2 ;0.0;
32 ;23:41.70 ;4146 ;0 ;77;20;0.806 ;0.900 ;2.75 ;22.9 ;0.0;
32 ;23:41.80 ;4139 ;0 ;77;20;0.802 ;0.900 ;2.75 ;22.7 ;0.0;
32 ;23:41.90 ;4189 ;0 ;77;20;0.806 ;0.900 ;2.75 ;23.7 ;0.0;
