SESSION; TIME;RPM;THROT;LAMB;L U SP;L D SP;SLIP%;INJ;
457 ;0:02.76 ;3762 ;0 ;0.892 ;8.7 ;0.0 ;0 ;2.89 ;
457 ;0:02.77 ;3732 ;0 ;0.895 ;8.7 ;0.0 ;0 ;2.89 ;
457 ;0:02.78 ;3724 ;0 ;0.900 ;9.1 ;0.0 ;0 ;2.89 ;
457 ;0:02.79 ;3710 ;0 ;0.898 ;9.1 ;0.0 ;0 ;2.89 ;
457 ;0:02.80 ;3666 ;0 ;0.912 ;9.1 ;0.0 ;0 ;2.90 ;
457 ;0:02.81 ;3621 ;0 ;0.918 ;9.1 ;0.0 ;0 ;2.90 ;
457 ;0:02.82 ;3588 ;0 ;0.919 ;8.8 ;0.0 ;0 ;2.91 ;
457 ;0:02.83 ;3551 ;0 ;0.921 ;8.8 ;0.0 ;0 ;2.91 ;
457 ;0:02.84 ;3547 ;0 ;0.917 ;8.8 ;0.0 ;0 ;2.91 ;
457 ;0:02.85 ;3532 ;0 ;0.915 ;8.7 ;0.0 ;0 ;2.91 ;
457 ;0:02.86 ;3548 ;0 ;0.915 ;8.7 ;0.0 ;0 ;2.91 ;
457 ;0:02.87 ;3513 ;0 ;0.922 ;8.7 ;0.0 ;0 ;2.91 ;
457 ;0:02.88 ;3467 ;0 ;0.921 ;9.0 ;0.0 ;0 ;2.92 ;
457 ;0:02.89 ;3450 ;0 ;0.921 ;9.0 ;0.0 ;0 ;2.92 ;
457 ;0:02.90 ;3405 ;0 ;0.921 ;9.0 ;0.0 ;0 ;2.92 ;
457 ;0:02.91 ;3402 ;0 ;0.915 ;9.0 ;0.0 ;0 ;2.92 ;
457 ;0:02.92 ;3365 ;0 ;0.918 ;8.9 ;0.0 ;0 ;2.93 ;
457 ;0:02.93 ;3365 ;0 ;0.919 ;8.9 ;0.0 ;0 ;2.93 ;
457 ;0:02.94 ;3365 ;0 ;0.925 ;8.9 ;0.0 ;0 ;2.93 ;
457 ;0:02.95 ;3353 ;0 ;0.920 ;8.9 ;0.0 ;0 ;2.93 ;
457 ;0:02.96 ;3338 ;0 ;0.891 ;8.9 ;0.0 ;0 ;2.93 ;
457 ;0:02.97 ;3211 ;0 ;0.888 ;8.9 ;0.0 ;0 ;2.94 ;
457 ;0:02.98 ;3181 ;0 ;0.888 ;9.0 ;0.0 ;0 ;2.95 ;
457 ;0:02.99 ;3170 ;0 ;0.889 ;9.0 ;0.0 ;0 ;2.95 ;
457 ;0:03.00 ;3207 ;0 ;0.885 ;9.0 ;0.0 ;0 ;2.94 ;
457 ;0:03.01 ;3219 ;0 ;0.885 ;9.0 ;0.0 ;0 ;2.94 ;
457 ;0:03.02 ;3156 ;0 ;0.881 ;9.2 ;0.0 ;0 ;2.95 ;
457 ;0:03.03 ;3058 ;0 ;0.886 ;9.2 ;0.0 ;0 ;2.96 ;
457 ;0:03.04 ;2972 ;0 ;0.850 ;9.2 ;0.0 ;0 ;2.97 ;
457 ;0:03.05 ;2932 ;0 ;0.853 ;9.2 ;0.0 ;0 ;2.98 ;
457 ;0:03.06 ;2949 ;0 ;0.851 ;9.2 ;0.0 ;0 ;2.98 ;
457 ;0:03.07 ;2983 ;0 ;0.851 ;9.2 ;0.0 ;0 ;2.97 ;
457 ;0:03.08 ;3040 ;0 ;0.853 ;9.1 ;0.0 ;0 ;2.96 ;
457 ;0:03.09 ;2987 ;0 ;0.851 ;9.1 ;0.0 ;0 ;2.97 ;
457 ;0:03.10 ;2895 ;0 ;0.854 ;9.1 ;0.0 ;0 ;2.99 ;
457 ;0:03.11 ;2791 ;0 ;0.848 ;8.7 ;0.0 ;0 ;3.01 ;
457 ;0:03.12 ;2690 ;0 ;0.850 ;8.7 ;0.0 ;0 ;3.03 ;
457 ;0:03.13 ;2683 ;0 ;0.851 ;8.7 ;0.0 ;0 ;3.03 ;
457 ;0:03.14 ;2722 ;0 ;0.854 ;9.1 ;0.0 ;0 ;3.02 ;
457 ;0:03.15 ;2748 ;0 ;0.855 ;9.1 ;0.0 ;0 ;3.02 ;
457 ;0:03.16 ;2748 ;0 ;0.854 ;9.1 ;0.0 ;0 ;3.01 ;
457 ;0:03.17 ;2783 ;0 ;0.857 ;9.1 ;0.0 ;0 ;3.01 ;
457 ;0:03.18 ;2752 ;0 ;0.853 ;8.9 ;0.0 ;0 ;3.01 ;
457 ;0:03.19 ;2707 ;0 ;0.857 ;8.9 ;0.0 ;0 ;3.02 ;
457 ;0:03.20 ;2638 ;0 ;0.855 ;8.9 ;0.0 ;0 ;3.04 ;
457 ;0:03.21 ;2643 ;0 ;0.862 ;9.6 ;0.0 ;0 ;3.04 ;
457 ;0:03.22 ;2645 ;0 ;0.857 ;9.6 ;0.0 ;0 ;3.04 ;
457 ;0:03.23 ;2634 ;0 ;0.862 ;9.6 ;0.0 ;0 ;3.04 ;
457 ;0:03.24 ;2652 ;0 ;0.865 ;9.2 ;0.0 ;0 ;3.03 ;
457 ;0:03.25 ;2628 ;0 ;0.864 ;9.2 ;0.0 ;0 ;3.04 ;
457 ;0:03.26 ;2628 ;0 ;0.867 ;9.2 ;0.0 ;0 ;3.04 ;
457 ;0:03.27 ;2581 ;0 ;0.864 ;9.7 ;0.0 ;0 ;3.05 ;
457 ;0:03.28 ;2533 ;0 ;0.868 ;9.7 ;0.0 ;0 ;3.06 ;
457 ;0:03.29 ;2474 ;0 ;0.870 ;9.7 ;0.0 ;0 ;3.08 ;
457 ;0:03.30 ;2483 ;0 ;0.873 ;9.8 ;0.0 ;0 ;3.07 ;
457 ;0:03.31 ;2471 ;0 ;0.875 ;9.8 ;0.0 ;0 ;3.08 ;
457 ;0:03.32 ;2455 ;0 ;0.876 ;9.8 ;0.0 ;0 ;3.08 ;
457 ;0:03.33 ;2455 ;0 ;0.877 ;9.6 ;0.0 ;0 ;3.08 ;
457 ;0:03.34 ;2435 ;0 ;0.875 ;9.6 ;0.0 ;0 ;3.09 ;
457 ;0:03.35 ;2416 ;0 ;0.872 ;9.6 ;0.0 ;0 ;3.10 ;
457 ;0:03.36 ;2371 ;0 ;0.874 ;9.8 ;0.0 ;0 ;3.12 ;
457 ;0:03.37 ;2344 ;0 ;0.887 ;9.8 ;0.0 ;0 ;3.13 ;
457 ;0:03.38 ;2344 ;0 ;0.882 ;9.8 ;0.0 ;0 ;3.13 ;
457 ;0:03.39 ;2350 ;0 ;0.885 ;9.5 ;0.0 ;0 ;3.13 ;
457 ;0:03.40 ;2353 ;0 ;0.876 ;9.5 ;0.0 ;0 ;3.13 ;
457 ;0:03.41 ;2294 ;0 ;0.883 ;9.5 ;0.0 ;0 ;3.16 ;
457 ;0:03.42 ;2233 ;0 ;0.886 ;9.8 ;0.0 ;0 ;3.18 ;
457 ;0:03.43 ;2233 ;0 ;0.883 ;9.8 ;0.0 ;0 ;3.18 ;
457 ;0:03.44 ;2169 ;0 ;0.881 ;9.8 ;0.0 ;0 ;3.22 ;
457 ;0:03.45 ;2160 ;0 ;0.896 ;10.4 ;0.0 ;0 ;3.22 ;
457 ;0:03.46 ;2160 ;0 ;0.900 ;10.4 ;0.0 ;0 ;3.21 ;
457 ;0:03.47 ;2186 ;0 ;0.895 ;10.4 ;0.0 ;0 ;3.21 ;
457 ;0:03.48 ;2167 ;0 ;0.893 ;10.0 ;0.0 ;0 ;3.22 ;
457 ;0:03.49 ;2185 ;0 ;0.897 ;10.0 ;0.0 ;0 ;3.21 ;
457 ;0:03.50 ;2185 ;0 ;0.897 ;10.0 ;0.0 ;0 ;3.21 ;
457 ;0:03.51 ;2171 ;0 ;0.897 ;10.3 ;0.0 ;0 ;3.22 ;
457 ;0:03.52 ;2106 ;0 ;0.895 ;10.3 ;0.0 ;0 ;3.25 ;
457 ;0:03.53 ;2099 ;0 ;0.886 ;10.3 ;0.0 ;0 ;3.25 ;
457 ;0:03.54 ;2099 ;0 ;0.882 ;10.4 ;0.0 ;0 ;3.25 ;
457 ;0:03.55 ;2088 ;0 ;0.880 ;10.4 ;0.0 ;0 ;3.26 ;
457 ;0:03.56 ;2141 ;0 ;0.881 ;10.4 ;0.0 ;0 ;3.23 ;
457 ;0:03.57 ;2141 ;0 ;0.884 ;10.2 ;0.0 ;0 ;3.23 ;
457 ;0:03.58 ;2063 ;0 ;0.880 ;10.2 ;0.0 ;0 ;3.27 ;
457 ;0:03.59 ;1993 ;0 ;0.882 ;10.2 ;0.0 ;0 ;3.30 ;
457 ;0:03.60 ;1993 ;0 ;0.885 ;11.1 ;0.0 ;0 ;3.30 ;
457 ;0:03.61 ;2016 ;0 ;0.888 ;11.1 ;0.0 ;0 ;3.29 ;
457 ;0:03.62 ;1996 ;0 ;0.908 ;11.1 ;0.0 ;0 ;3.30 ;
457 ;0:03.63 ;1996 ;0 ;0.905 ;10.6 ;0.0 ;0 ;3.28 ;
457 ;0:03.64 ;2024 ;0 ;0.905 ;10.6 ;0.0 ;0 ;3.28 ;
457 ;0:03.65 ;2016 ;0 ;0.905 ;10.3 ;0.0 ;0 ;3.29 ;
457 ;0:03.66 ;2016 ;0 ;0.907 ;10.3 ;0.0 ;0 ;3.30 ;
457 ;0:03.67 ;1998 ;0 ;0.905 ;10.3 ;0.0 ;0 ;3.30 ;
457 ;0:03.68 ;2006 ;0 ;0.905 ;10.3 ;0.0 ;0 ;3.29 ;
457 ;0:03.69 ;2006 ;0 ;0.908 ;10.3 ;0.0 ;0 ;3.29 ;
457 ;0:03.70 ;1943 ;0 ;0.906 ;10.3 ;0.0 ;0 ;3.30 ;
457 ;0:03.71 ;1964 ;0 ;0.911 ;10.5 ;0.0 ;0 ;3.30 ;
457 ;0:03.72 ;1964 ;0 ;0.908 ;10.5 ;0.0 ;0 ;3.30 ;
457 ;0:03.73 ;1983 ;0 ;0.906 ;10.5 ;0.0 ;0 ;3.30 ;
457 ;0:03.74 ;2006 ;0 ;0.908 ;10.4 ;0.0 ;0 ;3.29 ;
457 ;0:03.75 ;2006 ;0 ;0.909 ;10.4 ;0.0 ;0 ;3.29 ;
457 ;0:03.76 ;2017 ;0 ;0.906 ;10.4 ;0.0 ;0 ;3.29 ;
457 ;0:03.77 ;1962 ;0 ;0.908 ;10.7 ;0.0 ;0 ;3.30 ;
457 ;0:03.78 ;1962 ;0 ;0.908 ;10.7 ;0.0 ;0 ;3.30 ;
457 ;0:03.79 ;1953 ;0 ;0.900 ;10.9 ;0.0 ;0 ;3.30 ;
457 ;0:03.80 ;2030 ;0 ;0.908 ;10.9 ;0.0 ;0 ;3.28 ;
457 ;0:03.81 ;2030 ;0 ;0.904 ;10.9 ;0.0 ;0 ;3.28 ;
457 ;0:03.82 ;1992 ;0 ;0.902 ;11.1 ;0.0 ;0 ;3.30 ;
457 ;0:03.83 ;1988 ;0 ;0.905 ;11.1 ;0.0 ;0 ;3.30 ;
457 ;0:03.84 ;1988 ;0 ;0.905 ;11.1 ;0.0 ;0 ;3.30 ;
457 ;0:03.85 ;1972 ;0 ;0.902 ;11.5 ;0.0 ;0 ;3.30 ;
457 ;0:03.86 ;1892 ;0 ;0.889 ;11.5 ;0.0 ;0 ;3.31 ;
457 ;0:03.87 ;1892 ;0 ;0.893 ;11.6 ;0.0 ;0 ;3.31 ;
457 ;0:03.88 ;1883 ;0 ;0.882 ;11.6 ;0.0 ;0 ;3.31 ;
457 ;0:03.89 ;1875 ;0 ;0.893 ;11.6 ;0.0 ;0 ;3.31 ;
457 ;0:03.90 ;1875 ;0 ;0.888 ;11.4 ;0.0 ;0 ;3.31 ;
457 ;0:03.91 ;1906 ;0 ;0.890 ;11.4 ;0.0 ;0 ;3.31 ;
457 ;0:03.92 ;1963 ;0 ;0.891 ;11.4 ;0.0 ;0 ;3.30 ;
457 ;0:03.93 ;1963 ;0 ;0.889 ;11.6 ;0.0 ;0 ;3.30 ;
457 ;0:03.94 ;1868 ;0 ;0.894 ;11.6 ;0.0 ;0 ;3.32 ;
457 ;0:03.95 ;1868 ;0 ;0.891 ;11.4 ;0.0 ;0 ;3.32 ;
457 ;0:03.96 ;1830 ;0 ;0.889 ;11.4 ;0.0 ;0 ;3.32 ;
457 ;0:03.97 ;1819 ;0 ;0.891 ;11.4 ;0.0 ;0 ;3.32 ;
457 ;0:03.98 ;1819 ;0 ;0.894 ;11.5 ;0.0 ;0 ;3.32 ;
457 ;0:03.99 ;1846 ;0 ;0.889 ;11.5 ;0.0 ;0 ;3.32 ;
457 ;0:04.00 ;1881 ;0 ;0.893 ;12.1 ;0.0 ;0 ;3.31 ;
457 ;0:04.01 ;1881 ;0 ;0.890 ;12.1 ;0.0 ;0 ;3.31 ;
457 ;0:04.02 ;1862 ;0 ;0.904 ;12.1 ;0.0 ;0 ;3.32 ;
457 ;0:04.03 ;1862 ;0 ;0.912 ;11.1 ;0.0 ;0 ;3.32 ;
457 ;0:04.04 ;1884 ;0 ;0.902 ;11.1 ;0.0 ;0 ;3.31 ;
457 ;0:04.05 ;1911 ;0 ;0.913 ;12.0 ;0.0 ;0 ;3.31 ;
457 ;0:04.06 ;1911 ;0 ;0.908 ;12.0 ;0.0 ;0 ;3.31 ;
457 ;0:04.07 ;1857 ;0 ;0.910 ;12.0 ;0.0 ;0 ;3.32 ;
457 ;0:04.08 ;1865 ;0 ;0.908 ;12.1 ;0.0 ;0 ;3.32 ;
457 ;0:04.09 ;1865 ;0 ;0.908 ;12.1 ;0.0 ;0 ;3.32 ;
457 ;0:04.10 ;1856 ;0 ;0.908 ;11.8 ;0.0 ;0 ;3.32 ;
457 ;0:04.11 ;1856 ;0 ;0.897 ;11.8 ;0.0 ;0 ;3.32 ;
457 ;0:04.12 ;1880 ;0 ;0.893 ;11.8 ;0.0 ;0 ;3.31 ;
457 ;0:04.13 ;1867 ;0 ;0.896 ;12.8 ;0.0 ;0 ;3.32 ;
457 ;0:04.14 ;1867 ;0 ;0.900 ;12.8 ;0.0 ;0 ;3.32 ;
457 ;0:04.15 ;1838 ;0 ;0.895 ;12.4 ;0.0 ;0 ;3.32 ;
457 ;0:04.16 ;1854 ;0 ;0.899 ;12.4 ;0.0 ;0 ;3.32 ;
457 ;0:04.17 ;1854 ;0 ;0.893 ;11.6 ;0.0 ;0 ;3.32 ;
457 ;0:04.18 ;1921 ;0 ;0.897 ;11.6 ;0.0 ;0 ;3.31 ;
457 ;0:04.19 ;1921 ;0 ;0.872 ;11.6 ;0.0 ;0 ;3.31 ;
457 ;0:04.20 ;1851 ;0 ;0.864 ;12.3 ;0.0 ;0 ;3.32 ;
457 ;0:04.21 ;1815 ;0 ;0.874 ;12.3 ;0.0 ;0 ;3.32 ;
457 ;0:04.22 ;1815 ;0 ;0.869 ;11.7 ;0.0 ;0 ;3.32 ;
457 ;0:04.23 ;1834 ;0 ;0.874 ;11.7 ;0.0 ;0 ;3.32 ;
457 ;0:04.24 ;1834 ;0 ;0.869 ;11.7 ;0.0 ;0 ;3.32 ;
457 ;0:04.25 ;1832 ;0 ;0.867 ;12.4 ;0.0 ;0 ;3.32 ;
457 ;0:04.26 ;1847 ;0 ;0.871 ;12.4 ;0.0 ;0 ;3.32 ;
457 ;0:04.27 ;1847 ;0 ;0.860 ;11.8 ;0.0 ;0 ;3.32 ;
457 ;0:04.28 ;1818 ;0 ;0.860 ;11.8 ;0.0 ;0 ;3.32 ;
457 ;0:04.29 ;1814 ;0 ;0.859 ;11.8 ;0.0 ;0 ;3.32 ;
457 ;0:04.30 ;1814 ;0 ;0.859 ;12.5 ;0.0 ;0 ;3.32 ;
457 ;0:04.31 ;1845 ;0 ;0.858 ;12.5 ;0.0 ;0 ;3.32 ;
457 ;0:04.32 ;1845 ;0 ;0.863 ;12.4 ;0.0 ;0 ;3.32 ;
457 ;0:04.33 ;1777 ;0 ;0.856 ;12.4 ;0.0 ;0 ;3.33 ;
457 ;0:04.34 ;1781 ;0 ;0.861 ;12.3 ;0.0 ;0 ;3.33 ;
457 ;0:04.35 ;1781 ;0 ;0.857 ;12.3 ;0.0 ;0 ;3.33 ;
457 ;0:04.36 ;1758 ;0 ;0.857 ;12.3 ;0.0 ;0 ;3.33 ;
457 ;0:04.37 ;1758 ;0 ;0.860 ;12.8 ;0.0 ;0 ;3.33 ;
457 ;0:04.38 ;1762 ;0 ;0.856 ;12.8 ;0.0 ;0 ;3.33 ;
457 ;0:04.39 ;1772 ;0 ;0.861 ;12.0 ;0.0 ;0 ;3.33 ;
457 ;0:04.40 ;1772 ;0 ;0.853 ;12.0 ;0.0 ;0 ;3.33 ;
457 ;0:04.41 ;1659 ;0 ;0.860 ;12.4 ;0.0 ;0 ;3.35 ;
457 ;0:04.42 ;1659 ;0 ;0.857 ;12.4 ;0.0 ;0 ;3.35 ;
457 ;0:04.43 ;1627 ;0 ;0.862 ;12.4 ;0.0 ;0 ;3.35 ;
457 ;0:04.44 ;1627 ;0 ;0.863 ;12.2 ;0.0 ;0 ;3.35 ;
457 ;0:04.45 ;1693 ;0 ;0.860 ;12.2 ;0.0 ;0 ;3.34 ;
457 ;0:04.46 ;1693 ;0 ;0.864 ;11.8 ;0.0 ;0 ;3.36 ;
457 ;0:04.47 ;1604 ;0 ;0.854 ;11.8 ;0.0 ;0 ;3.36 ;
457 ;0:04.48 ;1596 ;0 ;0.865 ;11.8 ;0.0 ;0 ;3.36 ;
457 ;0:04.49 ;1596 ;0 ;0.857 ;12.5 ;0.0 ;0 ;3.36 ;
457 ;0:04.50 ;1539 ;0 ;0.864 ;12.5 ;0.0 ;0 ;3.37 ;
457 ;0:04.51 ;1539 ;0 ;0.861 ;11.9 ;0.0 ;0 ;3.37 ;
457 ;0:04.52 ;1514 ;0 ;0.868 ;11.9 ;0.0 ;0 ;3.37 ;
457 ;0:04.53 ;1514 ;0 ;0.869 ;12.3 ;0.0 ;0 ;3.37 ;
457 ;0:04.54 ;1527 ;0 ;0.867 ;12.3 ;0.0 ;0 ;3.37 ;
457 ;0:04.55 ;1527 ;0 ;0.870 ;12.3 ;0.0 ;0 ;3.37 ;
457 ;0:04.56 ;1379 ;0 ;0.867 ;12.9 ;0.0 ;0 ;3.37 ;
457 ;0:04.57 ;1379 ;0 ;0.871 ;12.9 ;0.0 ;0 ;3.37 ;
457 ;0:04.58 ;1362 ;0 ;0.866 ;11.8 ;0.0 ;0 ;3.37 ;
457 ;0:04.59 ;1362 ;0 ;0.866 ;11.8 ;0.0 ;0 ;3.37 ;
457 ;0:04.60 ;1470 ;0 ;0.858 ;11.8 ;0.0 ;0 ;3.37 ;
457 ;0:04.61 ;1470 ;0 ;0.851 ;11.9 ;0.0 ;0 ;3.37 ;
457 ;0:04.62 ;1378 ;0 ;0.860 ;11.9 ;0.0 ;0 ;3.37 ;
457 ;0:04.63 ;1378 ;0 ;0.850 ;12.7 ;0.0 ;0 ;3.37 ;
457 ;0:04.64 ;1358 ;0 ;0.861 ;12.7 ;0.0 ;0 ;3.37 ;
457 ;0:04.65 ;1358 ;0 ;0.856 ;11.6 ;0.0 ;0 ;3.37 ;
457 ;0:04.66 ;1230 ;0 ;0.861 ;11.6 ;0.0 ;0 ;3.37 ;
457 ;0:04.67 ;1230 ;0 ;0.857 ;11.6 ;0.0 ;0 ;3.37 ;
457 ;0:04.68 ;1230 ;0 ;0.852 ;12.1 ;0.0 ;0 ;3.37 ;
457 ;0:04.69 ;1231 ;0 ;0.852 ;12.1 ;0.0 ;0 ;3.37 ;
457 ;0:04.70 ;1231 ;0 ;0.847 ;11.6 ;0.0 ;0 ;3.37 ;
457 ;0:04.71 ;1333 ;0 ;0.853 ;11.6 ;0.0 ;0 ;3.37 ;
457 ;0:04.72 ;1333 ;0 ;0.850 ;11.6 ;0.0 ;0 ;3.37 ;
457 ;0:04.73 ;1333 ;0 ;0.854 ;11.8 ;0.0 ;0 ;3.37 ;
457 ;0:04.74 ;1216 ;0 ;0.850 ;11.8 ;0.0 ;0 ;3.37 ;
457 ;0:04.75 ;1216 ;0 ;0.854 ;11.8 ;0.0 ;0 ;3.37 ;
457 ;0:04.76 ;1235 ;0 ;0.847 ;11.8 ;0.0 ;0 ;3.37 ;
457 ;0:04.77 ;1235 ;0 ;0.841 ;11.8 ;0.0 ;0 ;3.37 ;
457 ;0:04.78 ;1365 ;0 ;0.849 ;12.1 ;0.0 ;0 ;3.37 ;
457 ;0:04.79 ;1365 ;0 ;0.848 ;12.1 ;0.0 ;0 ;3.37 ;
457 ;0:04.80 ;1365 ;0 ;0.851 ;12.1 ;0.0 ;0 ;3.37 ;
457 ;0:04.81 ;1285 ;0 ;0.847 ;12.1 ;0.0 ;0 ;3.37 ;
457 ;0:04.82 ;1285 ;0 ;0.851 ;12.1 ;0.0 ;0 ;3.37 ;
457 ;0:04.83 ;1281 ;0 ;0.847 ;12.1 ;0.0 ;0 ;3.37 ;
457 ;0:04.84 ;1281 ;0 ;0.834 ;12.1 ;0.0 ;0 ;3.37 ;
457 ;0:04.85 ;1256 ;0 ;0.838 ;12.3 ;0.0 ;0 ;3.37 ;
457 ;0:04.86 ;1256 ;0 ;0.839 ;12.3 ;0.0 ;0 ;3.37 ;
457 ;0:04.87 ;1256 ;0 ;0.840 ;12.2 ;0.0 ;0 ;3.37 ;
457 ;0:04.88 ;1283 ;0 ;0.839 ;12.2 ;0.0 ;0 ;3.37 ;
457 ;0:04.89 ;1283 ;0 ;0.840 ;12.2 ;0.0 ;0 ;3.37 ;
457 ;0:04.90 ;1381 ;0 ;0.838 ;12.4 ;0.0 ;0 ;3.37 ;
457 ;0:04.91 ;1381 ;0 ;0.836 ;12.4 ;0.0 ;0 ;3.37 ;
457 ;0:04.92 ;1431 ;0 ;0.836 ;12.2 ;0.0 ;0 ;3.37 ;
457 ;0:04.93 ;1431 ;0 ;0.832 ;12.2 ;0.0 ;0 ;3.37 ;
457 ;0:04.94 ;1431 ;0 ;0.832 ;12.2 ;0.0 ;0 ;3.37 ;
457 ;0:04.95 ;1497 ;0 ;0.832 ;11.6 ;0.0 ;0 ;3.37 ;
457 ;0:04.96 ;1497 ;0 ;0.833 ;11.6 ;0.0 ;0 ;3.37 ;
457 ;0:04.97 ;1577 ;0 ;0.831 ;13.0 ;0.0 ;0 ;3.36 ;
457 ;0:04.98 ;1577 ;0 ;0.834 ;13.0 ;0.0 ;0 ;3.36 ;
457 ;0:04.99 ;1588 ;0 ;0.830 ;13.0 ;0.0 ;0 ;3.36 ;
457 ;0:05.00 ;1588 ;0 ;0.835 ;12.3 ;0.0 ;0 ;3.35 ;
457 ;0:05.01 ;1649 ;0 ;0.827 ;12.3 ;0.0 ;0 ;3.35 ;
457 ;0:05.02 ;1748 ;0 ;0.832 ;12.6 ;0.0 ;0 ;3.34 ;
457 ;0:05.03 ;1748 ;0 ;0.823 ;12.6 ;0.0 ;0 ;3.34 ;
457 ;0:05.04 ;1837 ;0 ;0.831 ;12.8 ;0.0 ;0 ;3.32 ;
457 ;0:05.05 ;1837 ;0 ;0.832 ;12.8 ;0.0 ;0 ;3.32 ;
457 ;0:05.06 ;1889 ;0 ;0.830 ;12.4 ;0.0 ;0 ;3.31 ;
457 ;0:05.07 ;1889 ;0 ;0.833 ;12.4 ;0.0 ;0 ;3.31 ;
457 ;0:05.08 ;1906 ;0 ;0.822 ;12.4 ;0.0 ;0 ;3.31 ;
457 ;0:05.09 ;1937 ;0 ;0.839 ;13.8 ;0.0 ;0 ;3.31 ;
457 ;0:05.10 ;1937 ;0 ;0.835 ;13.8 ;0.0 ;0 ;3.31 ;
457 ;0:05.11 ;2001 ;0 ;0.832 ;12.7 ;0.0 ;0 ;3.29 ;
457 ;0:05.12 ;2052 ;0 ;0.837 ;12.7 ;0.0 ;0 ;3.27 ;
457 ;0:05.13 ;2052 ;0 ;0.836 ;13.0 ;0.0 ;0 ;3.27 ;
457 ;0:05.14 ;2115 ;0 ;0.832 ;13.0 ;0.0 ;0 ;3.24 ;
457 ;0:05.15 ;2177 ;0 ;0.835 ;13.0 ;0.0 ;0 ;3.22 ;
457 ;0:05.16 ;2177 ;0 ;0.839 ;12.7 ;0.0 ;0 ;3.22 ;
457 ;0:05.17 ;2222 ;0 ;0.839 ;12.7 ;0.0 ;0 ;3.19 ;
457 ;0:05.18 ;2269 ;0 ;0.846 ;12.5 ;0.0 ;0 ;3.17 ;
457 ;0:05.19 ;2337 ;0 ;0.844 ;12.5 ;0.0 ;0 ;3.14 ;
457 ;0:05.20 ;2337 ;0 ;0.846 ;12.6 ;0.0 ;0 ;3.14 ;
457 ;0:05.21 ;2411 ;0 ;0.843 ;12.6 ;0.0 ;0 ;3.10 ;
457 ;0:05.22 ;2481 ;0 ;0.839 ;12.6 ;0.0 ;0 ;3.07 ;
457 ;0:05.23 ;2499 ;0 ;0.847 ;12.6 ;0.0 ;0 ;3.07 ;
457 ;0:05.24 ;2480 ;0 ;0.844 ;12.6 ;0.0 ;0 ;3.07 ;
457 ;0:05.25 ;2480 ;0 ;0.858 ;13.1 ;0.0 ;0 ;3.07 ;
457 ;0:05.26 ;2506 ;0 ;0.854 ;13.1 ;0.0 ;0 ;3.06 ;
457 ;0:05.27 ;2566 ;0 ;0.851 ;13.3 ;0.0 ;0 ;3.05 ;
457 ;0:05.28 ;2615 ;0 ;0.849 ;13.3 ;0.0 ;0 ;3.04 ;
457 ;0:05.29 ;2669 ;0 ;0.855 ;13.2 ;0.0 ;0 ;3.03 ;
457 ;0:05.30 ;2729 ;0 ;0.857 ;13.2 ;0.0 ;0 ;3.02 ;
457 ;0:05.31 ;2773 ;0 ;0.855 ;13.2 ;0.0 ;0 ;3.01 ;
457 ;0:05.32 ;2773 ;0 ;0.857 ;13.4 ;0.0 ;0 ;3.01 ;
457 ;0:05.33 ;2798 ;0 ;0.860 ;13.4 ;0.0 ;0 ;3.01 ;
457 ;0:05.34 ;2802 ;0 ;0.878 ;13.1 ;0.0 ;0 ;3.00 ;
457 ;0:05.35 ;2807 ;0 ;0.874 ;13.1 ;0.0 ;0 ;3.00 ;
457 ;0:05.36 ;2847 ;0 ;0.876 ;13.4 ;0.0 ;0 ;3.00 ;
457 ;0:05.37 ;2903 ;0 ;0.873 ;13.4 ;0.0 ;0 ;2.98 ;
457 ;0:05.38 ;2971 ;0 ;0.873 ;13.3 ;0.0 ;0 ;2.97 ;
457 ;0:05.39 ;3021 ;0 ;0.873 ;13.3 ;0.0 ;0 ;2.96 ;
457 ;0:05.40 ;3028 ;0 ;0.871 ;12.7 ;0.0 ;0 ;2.96 ;
457 ;0:05.41 ;3004 ;0 ;0.874 ;12.7 ;0.0 ;0 ;2.96 ;
457 ;0:05.42 ;2967 ;0 ;0.869 ;12.7 ;0.0 ;0 ;2.97 ;
457 ;0:05.43 ;2964 ;0 ;0.873 ;14.1 ;0.0 ;0 ;2.97 ;
457 ;0:05.44 ;2998 ;0 ;0.868 ;14.1 ;0.0 ;0 ;2.97 ;
457 ;0:05.45 ;3038 ;0 ;0.871 ;13.5 ;0.0 ;0 ;2.96 ;
457 ;0:05.46 ;3090 ;0 ;0.870 ;13.5 ;0.0 ;0 ;2.96 ;
457 ;0:05.47 ;3141 ;0 ;0.871 ;13.7 ;0.0 ;0 ;2.95 ;
457 ;0:05.48 ;3156 ;0 ;0.874 ;13.7 ;0.0 ;0 ;2.95 ;
457 ;0:05.49 ;3142 ;0 ;0.872 ;13.9 ;0.0 ;0 ;2.95 ;
457 ;0:05.50 ;3144 ;0 ;0.820 ;13.9 ;0.0 ;0 ;2.95 ;
457 ;0:05.51 ;3129 ;0 ;0.816 ;13.4 ;0.0 ;0 ;2.95 ;
457 ;0:05.52 ;3154 ;0 ;0.820 ;13.4 ;0.0 ;0 ;2.95 ;
457 ;0:05.53 ;3198 ;0 ;0.815 ;15.0 ;0.0 ;0 ;2.95 ;
457 ;0:05.54 ;3239 ;0 ;0.818 ;15.0 ;0.0 ;0 ;2.94 ;
