SESSION; TIME;RPM;THROT;LAMB;L U SP;L D SP;TAR LB;SLIP%;INJ;ADV;LAUC S;SHIF A;INJ %;L/100K;
149 ;0:35.60 ;4308 ;7 ;0.738 ;11.5 ;0.0 ;0.900 ;0 ;4.08 ;27.1 ;0 ;0 ;14 ;54.1;
149 ;0:35.70 ;4206 ;7 ;0.731 ;12.3 ;0.0 ;0.900 ;0 ;4.08 ;26.1 ;0 ;0 ;14 ;54.3;
149 ;0:35.80 ;4058 ;7 ;0.740 ;11.3 ;0.0 ;0.900 ;0 ;4.08 ;24.7 ;0 ;0 ;14 ;54.2;
149 ;0:35.90 ;4107 ;7 ;0.735 ;12.0 ;0.0 ;0.900 ;0 ;4.08 ;25.2 ;0 ;0 ;14 ;56.5;
149 ;0:36.00 ;4294 ;7 ;0.737 ;11.5 ;0.0 ;0.900 ;0 ;4.08 ;27.0 ;0 ;0 ;14 ;56.0;
149 ;0:36.10 ;4320 ;7 ;0.738 ;11.1 ;0.0 ;0.900 ;0 ;4.08 ;27.2 ;0 ;0 ;14 ;58.0;
149 ;0:36.20 ;4216 ;7 ;0.736 ;11.3 ;0.0 ;0.900 ;0 ;4.08 ;26.2 ;0 ;0 ;14 ;60.7;
149 ;0:36.30 ;4177 ;7 ;0.742 ;11.0 ;0.0 ;0.900 ;0 ;4.08 ;25.8 ;0 ;0 ;14 ;59.4;
149 ;0:36.40 ;4274 ;7 ;0.735 ;10.7 ;0.0 ;0.900 ;0 ;4.08 ;26.8 ;0 ;0 ;14 ;58.2;
149 ;0:36.50 ;4377 ;7 ;0.730 ;11.0 ;0.0 ;0.900 ;0 ;4.08 ;27.7 ;0 ;0 ;14 ;65.0;
149 ;0:36.60 ;4326 ;7 ;0.736 ;10.3 ;0.0 ;0.900 ;0 ;4.08 ;27.3 ;0 ;0 ;14 ;62.8;
149 ;0:36.70 ;4404 ;7 ;0.745 ;10.7 ;0.0 ;0.900 ;0 ;4.08 ;28.0 ;0 ;0 ;15 ;62.3;
149 ;0:36.80 ;4521 ;7 ;0.763 ;10.8 ;0.0 ;0.900 ;0 ;4.08 ;29.1 ;0 ;0 ;15 ;69.3;
149 ;0:36.90 ;4498 ;7 ;0.764 ;10.8 ;0.0 ;0.900 ;0 ;4.08 ;28.9 ;0 ;0 ;15 ;62.0;
149 ;0:37.00 ;4407 ;6 ;0.752 ;10.1 ;0.0 ;0.900 ;0 ;3.94 ;27.0 ;0 ;0 ;14 ;60.9;
149 ;0:37.10 ;4049 ;6 ;0.759 ;10.6 ;0.0 ;0.900 ;0 ;3.94 ;23.8 ;0 ;0 ;13 ;55.2;
149 ;0:37.20 ;3735 ;5 ;0.767 ;10.1 ;0.0 ;0.900 ;0 ;3.80 ;21.0 ;0 ;0 ;11 ;47.3;
149 ;0:37.30 ;3612 ;5 ;0.774 ;11.2 ;0.0 ;0.900 ;0 ;3.80 ;20.2 ;0 ;0 ;11 ;47.2;
149 ;0:37.40 ;3621 ;5 ;0.751 ;10.8 ;0.0 ;0.900 ;0 ;3.80 ;20.3 ;0 ;0 ;11 ;49.0;
149 ;0:37.50 ;3963 ;5 ;0.763 ;10.7 ;0.0 ;0.900 ;0 ;3.80 ;22.4 ;0 ;0 ;12 ;52.8;
149 ;0:37.60 ;4084 ;4 ;0.759 ;12.0 ;0.0 ;0.900 ;0 ;3.66 ;22.6 ;0 ;0 ;12 ;52.7;
149 ;0:37.70 ;4240 ;4 ;0.776 ;10.8 ;0.0 ;0.900 ;0 ;3.66 ;23.9 ;0 ;0 ;13 ;53.1;
149 ;0:37.80 ;4382 ;4 ;0.791 ;11.7 ;0.0 ;0.900 ;0 ;3.66 ;25.0 ;0 ;0 ;13 ;50.4;
149 ;0:37.90 ;4555 ;4 ;0.806 ;12.6 ;0.0 ;0.900 ;0 ;3.66 ;26.4 ;0 ;0 ;14 ;54.7;
149 ;0:38.00 ;4751 ;4 ;0.816 ;12.6 ;0.0 ;0.900 ;0 ;3.66 ;28.0 ;0 ;0 ;14 ;53.1;
149 ;0:38.10 ;4968 ;4 ;0.769 ;13.0 ;0.0 ;0.900 ;0 ;3.66 ;29.7 ;0 ;0 ;15 ;53.0;
149 ;0:38.20 ;5246 ;4 ;0.760 ;12.7 ;0.0 ;0.900 ;0 ;3.66 ;31.2 ;0 ;0 ;16 ;56.9;
149 ;0:38.30 ;5524 ;4 ;0.760 ;13.6 ;0.0 ;0.900 ;0 ;3.66 ;32.6 ;0 ;0 ;17 ;57.4;
149 ;0:38.40 ;5504 ;4 ;0.808 ;13.1 ;0.0 ;0.900 ;0 ;3.66 ;32.5 ;0 ;0 ;16 ;55.6;
149 ;0:38.50 ;5100 ;4 ;0.868 ;14.1 ;0.0 ;0.900 ;0 ;3.66 ;30.5 ;0 ;0 ;15 ;50.0;
149 ;0:38.60 ;4696 ;4 ;0.857 ;13.6 ;0.0 ;0.900 ;0 ;3.66 ;27.5 ;0 ;0 ;14 ;44.6;
149 ;0:38.70 ;4042 ;4 ;0.861 ;14.7 ;0.0 ;0.900 ;0 ;3.66 ;22.3 ;0 ;0 ;12 ;32.2;
149 ;0:38.80 ;3487 ;3 ;0.852 ;14.6 ;0.0 ;0.900 ;0 ;3.42 ;16.1 ;0 ;0 ;9 ;27.7;
149 ;0:38.90 ;3192 ;3 ;0.835 ;14.1 ;0.0 ;0.900 ;0 ;3.40 ;14.3 ;0 ;0 ;8 ;24.0;
149 ;0:39.00 ;2981 ;3 ;0.842 ;15.2 ;0.0 ;0.900 ;0 ;3.40 ;13.0 ;0 ;0 ;8 ;24.1;
149 ;0:39.10 ;2864 ;2 ;0.841 ;16.2 ;0.0 ;0.900 ;0 ;3.15 ;10.9 ;0 ;0 ;7 ;22.1;
149 ;0:39.20 ;2967 ;1 ;0.826 ;16.3 ;0.0 ;0.900 ;0 ;2.88 ;9.6 ;0 ;0 ;7 ;19.5;
149 ;0:39.30 ;3043 ;1 ;0.814 ;16.8 ;0.0 ;0.900 ;0 ;2.87 ;9.9 ;0 ;0 ;7 ;20.7;
149 ;0:39.40 ;3160 ;1 ;0.808 ;16.5 ;0.0 ;0.900 ;0 ;2.89 ;10.3 ;0 ;0 ;7 ;21.0;
149 ;0:39.50 ;3296 ;1 ;0.803 ;15.9 ;0.0 ;0.900 ;0 ;2.91 ;10.8 ;0 ;0 ;8 ;22.6;
149 ;0:39.60 ;3417 ;0 ;0.794 ;16.3 ;0.0 ;0.900 ;0 ;2.68 ;9.2 ;0 ;0 ;7 ;22.7;
149 ;0:39.70 ;3514 ;0 ;0.795 ;15.0 ;0.0 ;0.900 ;0 ;2.70 ;9.5 ;0 ;0 ;7 ;23.5;
149 ;0:39.80 ;3639 ;0 ;0.788 ;15.2 ;0.0 ;0.900 ;0 ;2.73 ;9.9 ;0 ;0 ;8 ;25.4;
149 ;0:39.90 ;3880 ;0 ;0.791 ;15.4 ;0.0 ;0.900 ;0 ;2.77 ;10.6 ;0 ;0 ;9 ;25.4;
149 ;0:40.00 ;3998 ;0 ;0.791 ;16.1 ;0.0 ;0.900 ;0 ;2.79 ;10.9 ;0 ;0 ;9 ;27.0;
149 ;0:40.10 ;4126 ;0 ;0.794 ;15.6 ;0.0 ;0.900 ;0 ;2.79 ;11.5 ;0 ;0 ;9 ;27.9;
149 ;0:40.20 ;4186 ;0 ;0.807 ;16.0 ;0.0 ;0.900 ;0 ;2.79 ;11.7 ;0 ;0 ;9 ;27.5;
149 ;0:40.30 ;4240 ;0 ;0.825 ;15.6 ;0.0 ;0.900 ;0 ;2.78 ;11.9 ;0 ;0 ;9 ;27.6;
149 ;0:40.40 ;4247 ;0 ;0.835 ;16.1 ;0.0 ;0.900 ;0 ;2.78 ;11.9 ;0 ;0 ;9 ;27.3;
149 ;0:40.50 ;4248 ;0 ;0.852 ;16.0 ;0.0 ;0.900 ;0 ;2.78 ;11.9 ;0 ;0 ;9 ;26.8;
149 ;0:40.60 ;4225 ;0 ;0.897 ;16.6 ;0.0 ;0.900 ;0 ;2.78 ;11.9 ;0 ;0 ;9 ;27.9;
149 ;0:40.70 ;4275 ;0 ;0.947 ;16.8 ;0.0 ;0.900 ;0 ;2.78 ;12.1 ;0 ;0 ;9 ;26.0;
149 ;0:40.80 ;4164 ;0 ;0.991 ;16.7 ;0.0 ;0.900 ;0 ;2.79 ;11.6 ;0 ;0 ;9 ;25.1;
149 ;0:40.90 ;3898 ;0 ;0.990 ;17.2 ;0.0 ;0.900 ;0 ;2.77 ;10.6 ;0 ;0 ;8 ;22.0;
149 ;0:41.00 ;3706 ;0 ;0.971 ;17.3 ;0.0 ;0.900 ;0 ;2.74 ;10.1 ;0 ;0 ;8 ;20.7;
149 ;0:41.10 ;3494 ;0 ;0.949 ;17.7 ;0.0 ;0.900 ;0 ;2.70 ;9.4 ;0 ;0 ;7 ;20.3;
149 ;0:41.20 ;3400 ;0 ;0.913 ;17.7 ;0.0 ;0.900 ;0 ;2.68 ;9.2 ;0 ;0 ;7 ;17.6;
149 ;0:41.30 ;2962 ;2 ;0.932 ;18.6 ;0.0 ;0.900 ;0 ;3.14 ;11.3 ;0 ;0 ;7 ;22.3;
149 ;0:41.40 ;2247 ;7 ;0.926 ;19.4 ;0.0 ;0.900 ;0 ;4.08 ;18.0 ;0 ;0 ;10 ;16.8;
149 ;0:41.50 ;1891 ;5 ;0.930 ;18.6 ;0.0 ;0.900 ;0 ;3.97 ;13.5 ;0 ;0 ;9 ;13.8;
149 ;0:41.60 ;1804 ;1 ;0.941 ;18.8 ;0.0 ;0.900 ;0 ;3.39 ;7.1 ;0 ;0 ;8 ;11.7;
149 ;0:41.70 ;1827 ;0 ;0.921 ;19.6 ;0.0 ;0.900 ;0 ;3.17 ;5.6 ;0 ;0 ;7 ;10.6;
149 ;0:41.80 ;1900 ;0 ;0.902 ;19.3 ;0.0 ;0.900 ;0 ;3.14 ;5.8 ;0 ;0 ;7 ;10.7;
149 ;0:41.90 ;1781 ;0 ;0.870 ;20.7 ;0.0 ;0.900 ;0 ;3.19 ;5.5 ;0 ;0 ;7 ;9.6;
149 ;0:42.00 ;1631 ;0 ;0.874 ;21.8 ;0.0 ;0.900 ;0 ;3.25 ;5.2 ;0 ;0 ;8 ;9.5;
149 ;0:42.10 ;1616 ;0 ;0.861 ;21.8 ;0.0 ;0.900 ;0 ;3.26 ;5.2 ;0 ;0 ;8 ;9.0;
149 ;0:42.20 ;1424 ;0 ;0.847 ;22.3 ;0.0 ;0.900 ;0 ;3.30 ;5.0 ;0 ;0 ;8 ;8.4;
149 ;0:42.30 ;1441 ;0 ;0.841 ;24.0 ;0.0 ;0.900 ;0 ;3.30 ;5.0 ;0 ;0 ;8 ;7.1;
149 ;0:42.40 ;1484 ;0 ;0.831 ;25.3 ;0.0 ;0.900 ;0 ;3.30 ;5.0 ;0 ;0 ;8 ;7.1;
149 ;0:42.50 ;1593 ;0 ;0.831 ;26.1 ;0.0 ;0.900 ;0 ;3.27 ;5.1 ;0 ;0 ;8 ;7.1;
149 ;0:42.60 ;1717 ;0 ;0.831 ;26.0 ;0.0 ;0.900 ;0 ;3.22 ;5.4 ;0 ;0 ;8 ;7.2;
149 ;0:42.70 ;1922 ;0 ;0.838 ;26.7 ;0.0 ;0.900 ;0 ;3.14 ;5.8 ;0 ;0 ;7 ;7.9;
149 ;0:42.80 ;2071 ;0 ;0.875 ;28.0 ;0.0 ;0.900 ;0 ;3.05 ;6.1 ;0 ;0 ;7 ;7.9;
149 ;0:42.90 ;2230 ;0 ;0.908 ;29.7 ;0.0 ;0.900 ;0 ;2.92 ;6.4 ;0 ;0 ;7 ;7.4;
149 ;0:43.00 ;2418 ;0 ;0.911 ;29.4 ;0.0 ;0.900 ;0 ;2.77 ;6.8 ;0 ;0 ;6 ;8.4;
149 ;0:43.10 ;2630 ;0 ;0.929 ;31.3 ;0.0 ;0.900 ;0 ;2.68 ;7.2 ;0 ;0 ;6 ;8.8;
149 ;0:43.20 ;2909 ;0 ;0.961 ;30.2 ;0.0 ;0.900 ;0 ;2.63 ;7.8 ;0 ;0 ;6 ;9.1;
149 ;0:43.30 ;3310 ;0 ;1.013 ;31.7 ;0.0 ;0.900 ;0 ;2.66 ;8.9 ;0 ;0 ;7 ;10.6;
149 ;0:43.40 ;3853 ;0 ;1.060 ;33.9 ;0.0 ;0.900 ;0 ;2.77 ;10.5 ;0 ;0 ;9 ;12.0;
149 ;0:43.50 ;4284 ;0 ;1.122 ;38.3 ;0.0 ;0.900 ;0 ;2.78 ;12.1 ;0 ;0 ;10 ;12.8;
149 ;0:43.60 ;4831 ;0 ;1.123 ;38.5 ;0.0 ;0.900 ;0 ;2.72 ;14.3 ;0 ;0 ;11 ;12.9;
149 ;0:43.70 ;5344 ;0 ;1.119 ;37.4 ;0.0 ;0.900 ;0 ;2.70 ;16.7 ;0 ;0 ;12 ;14.1;
149 ;0:43.80 ;5623 ;0 ;1.104 ;40.1 ;0.0 ;0.900 ;0 ;2.70 ;18.1 ;0 ;0 ;12 ;14.4;
149 ;0:43.90 ;5692 ;0 ;1.049 ;40.5 ;0.0 ;0.900 ;0 ;2.70 ;18.4 ;0 ;0 ;12 ;14.0;
149 ;0:44.00 ;5959 ;0 ;0.983 ;40.3 ;0.0 ;0.900 ;0 ;2.70 ;19.7 ;0 ;0 ;13 ;14.5;
149 ;0:44.10 ;6135 ;0 ;0.922 ;43.8 ;0.0 ;0.900 ;0 ;2.70 ;21.3 ;0 ;0 ;14 ;14.8;
149 ;0:44.20 ;6291 ;0 ;0.864 ;45.6 ;0.0 ;0.900 ;0 ;2.70 ;22.9 ;0 ;0 ;14 ;14.4;
149 ;0:44.30 ;6713 ;0 ;0.811 ;47.8 ;0.0 ;0.900 ;0 ;2.70 ;27.1 ;0 ;0 ;15 ;14.2;
149 ;0:44.40 ;6722 ;2 ;0.824 ;46.3 ;0.0 ;0.900 ;0 ;3.18 ;31.1 ;0 ;0 ;18 ;18.8;
149 ;0:44.50 ;7183 ;10 ;0.798 ;49.2 ;0.0 ;0.900 ;0 ;3.47 ;56.6 ;0 ;0 ;20 ;19.5;
149 ;0:44.60 ;6749 ;10 ;0.799 ;46.0 ;0.0 ;0.900 ;0 ;3.49 ;55.1 ;0 ;0 ;19 ;18.2;
149 ;0:44.70 ;6903 ;10 ;0.793 ;48.2 ;0.0 ;0.900 ;0 ;3.42 ;55.6 ;0 ;0 ;19 ;19.0;
149 ;0:44.80 ;7046 ;11 ;0.769 ;47.9 ;0.0 ;0.900 ;0 ;3.51 ;56.1 ;0 ;0 ;20 ;19.7;
149 ;0:44.90 ;7312 ;11 ;0.756 ;49.4 ;0.0 ;0.900 ;0 ;3.64 ;57.1 ;0 ;0 ;22 ;20.0;
149 ;0:45.00 ;7358 ;13 ;0.734 ;48.4 ;0.0 ;0.900 ;0 ;3.85 ;57.3 ;0 ;0 ;24 ;21.5;
149 ;0:45.10 ;7123 ;13 ;0.736 ;50.4 ;0.0 ;0.900 ;0 ;3.77 ;56.3 ;0 ;0 ;22 ;19.7;
149 ;0:45.20 ;6805 ;15 ;0.712 ;50.5 ;0.0 ;0.900 ;0 ;4.13 ;53.8 ;0 ;0 ;23 ;25.3;
149 ;0:45.30 ;8223 ;23 ;0.685 ;49.1 ;0.0 ;0.900 ;0 ;5.28 ;54.9 ;0 ;0 ;36 ;33.8;
149 ;0:45.40 ;8518 ;30 ;0.686 ;47.3 ;0.0 ;0.900 ;0 ;5.58 ;51.5 ;0 ;0 ;41 ;39.2;
149 ;0:45.50 ;7812 ;35 ;0.693 ;49.2 ;0.0 ;0.900 ;0 ;5.80 ;54.6 ;0 ;0 ;38 ;41.5;
149 ;0:45.60 ;7921 ;35 ;0.684 ;45.2 ;0.0 ;0.900 ;0 ;5.85 ;55.9 ;0 ;0 ;38 ;38.1;
149 ;0:45.70 ;8325 ;36 ;0.772 ;42.3 ;0.0 ;0.900 ;0 ;5.88 ;52.7 ;0 ;0 ;41 ;39.3;
149 ;0:45.80 ;8311 ;38 ;0.884 ;45.9 ;0.0 ;0.900 ;0 ;5.94 ;52.4 ;0 ;0 ;41 ;37.6;
149 ;0:45.90 ;8333 ;38 ;0.675 ;43.1 ;0.0 ;0.900 ;0 ;5.94 ;52.2 ;0 ;0 ;41 ;41.3;
149 ;0:46.00 ;8644 ;38 ;0.661 ;42.8 ;0.0 ;0.900 ;0 ;5.93 ;48.6 ;0 ;0 ;43 ;45.6;
149 ;0:46.10 ;8281 ;39 ;0.675 ;41.0 ;0.0 ;0.900 ;0 ;5.97 ;52.5 ;0 ;0 ;41 ;46.4;
149 ;0:46.20 ;8057 ;39 ;0.693 ;39.5 ;0.0 ;0.900 ;0 ;5.98 ;54.9 ;0 ;0 ;40 ;48.4;
149 ;0:46.30 ;7855 ;41 ;0.701 ;36.6 ;0.0 ;0.900 ;0 ;5.97 ;53.4 ;0 ;0 ;39 ;46.7;
149 ;0:46.40 ;7482 ;41 ;0.691 ;35.5 ;0.0 ;0.900 ;0 ;5.84 ;49.7 ;0 ;0 ;36 ;48.2;
149 ;0:46.50 ;7014 ;41 ;0.695 ;33.5 ;0.0 ;0.900 ;0 ;5.66 ;44.9 ;0 ;0 ;33 ;44.0;
149 ;0:46.60 ;6727 ;41 ;0.739 ;33.3 ;0.0 ;0.900 ;0 ;5.83 ;42.0 ;0 ;0 ;33 ;46.3;
149 ;0:46.70 ;6432 ;40 ;0.739 ;30.9 ;0.0 ;0.900 ;0 ;5.97 ;39.2 ;0 ;0 ;32 ;44.1;
149 ;0:46.80 ;6202 ;40 ;0.748 ;29.9 ;0.0 ;0.900 ;0 ;6.11 ;37.2 ;0 ;0 ;31 ;47.9;
149 ;0:46.90 ;5998 ;38 ;0.763 ;30.8 ;0.0 ;0.900 ;0 ;6.16 ;34.9 ;0 ;0 ;31 ;49.4;
149 ;0:47.00 ;5830 ;33 ;0.724 ;28.3 ;0.0 ;0.900 ;0 ;6.01 ;35.0 ;0 ;0 ;29 ;45.1;
149 ;0:47.10 ;5868 ;28 ;0.701 ;29.8 ;0.0 ;0.900 ;0 ;5.79 ;35.4 ;0 ;0 ;28 ;41.5;
149 ;0:47.20 ;5680 ;25 ;0.706 ;27.0 ;0.0 ;0.900 ;0 ;5.73 ;35.3 ;0 ;0 ;27 ;44.3;
149 ;0:47.30 ;5529 ;22 ;0.712 ;27.1 ;0.0 ;0.900 ;0 ;5.58 ;36.6 ;0 ;0 ;25 ;41.5;
149 ;0:47.40 ;5458 ;20 ;0.709 ;26.0 ;0.0 ;0.900 ;0 ;5.46 ;37.6 ;0 ;0 ;25 ;44.0;
149 ;0:47.50 ;5296 ;18 ;0.719 ;24.9 ;0.0 ;0.900 ;0 ;5.37 ;38.1 ;0 ;0 ;23 ;39.1;
149 ;0:47.60 ;5002 ;16 ;0.735 ;24.7 ;0.0 ;0.900 ;0 ;4.97 ;38.2 ;0 ;0 ;20 ;39.0;
149 ;0:47.70 ;4905 ;16 ;0.730 ;23.4 ;0.0 ;0.900 ;0 ;4.96 ;37.4 ;0 ;0 ;20 ;39.4;
149 ;0:47.80 ;4693 ;16 ;0.720 ;23.6 ;0.0 ;0.900 ;0 ;4.95 ;35.7 ;0 ;0 ;19 ;36.5;
149 ;0:47.90 ;4522 ;15 ;0.716 ;20.9 ;0.0 ;0.900 ;0 ;4.71 ;34.5 ;0 ;0 ;17 ;37.7;
149 ;0:48.00 ;4343 ;15 ;0.710 ;20.7 ;0.0 ;0.900 ;0 ;4.70 ;33.0 ;0 ;0 ;17 ;36.3;
149 ;0:48.10 ;4365 ;15 ;0.708 ;20.7 ;0.0 ;0.900 ;0 ;4.70 ;33.2 ;0 ;0 ;17 ;42.7;
149 ;0:48.20 ;5024 ;15 ;0.703 ;18.7 ;0.0 ;0.900 ;0 ;4.74 ;39.0 ;0 ;0 ;19 ;50.0;
149 ;0:48.30 ;5308 ;15 ;0.706 ;17.9 ;0.0 ;0.900 ;0 ;4.67 ;42.2 ;0 ;0 ;20 ;53.9;
149 ;0:48.40 ;5479 ;15 ;0.695 ;17.5 ;0.0 ;0.900 ;0 ;4.63 ;44.2 ;0 ;0 ;21 ;60.3;
149 ;0:48.50 ;5514 ;15 ;0.705 ;17.6 ;0.0 ;0.900 ;0 ;4.62 ;44.6 ;0 ;0 ;21 ;60.0;
149 ;0:48.60 ;5519 ;15 ;0.699 ;16.0 ;0.0 ;0.900 ;0 ;4.62 ;44.7 ;0 ;0 ;21 ;58.8;
149 ;0:48.70 ;5562 ;15 ;0.697 ;14.5 ;0.0 ;0.900 ;0 ;4.60 ;45.1 ;0 ;0 ;21 ;58.7;
149 ;0:48.80 ;5597 ;15 ;0.703 ;15.1 ;0.0 ;0.900 ;0 ;4.60 ;45.5 ;0 ;0 ;21 ;60.6;
149 ;0:48.90 ;5542 ;15 ;0.700 ;14.2 ;0.0 ;0.900 ;0 ;4.61 ;44.9 ;0 ;0 ;21 ;68.0;
149 ;0:49.00 ;5587 ;15 ;0.698 ;14.2 ;0.0 ;0.900 ;0 ;4.60 ;45.4 ;0 ;0 ;21 ;71.3;
149 ;0:49.10 ;5700 ;15 ;0.703 ;13.9 ;0.0 ;0.900 ;0 ;4.57 ;46.7 ;0 ;0 ;21 ;71.5;
149 ;0:49.20 ;5568 ;14 ;0.710 ;12.9 ;0.0 ;0.900 ;0 ;4.37 ;47.3 ;0 ;0 ;20 ;72.4;
149 ;0:49.30 ;5618 ;14 ;0.697 ;12.5 ;0.0 ;0.900 ;0 ;4.36 ;48.0 ;0 ;0 ;20 ;77.3;
149 ;0:49.40 ;5721 ;14 ;0.699 ;11.8 ;0.0 ;0.900 ;0 ;4.34 ;49.2 ;0 ;0 ;20 ;83.1;
149 ;0:49.50 ;5721 ;14 ;0.712 ;10.9 ;0.0 ;0.900 ;0 ;4.33 ;49.4 ;0 ;0 ;20 ;86.1;
149 ;0:49.60 ;5570 ;14 ;0.708 ;10.5 ;0.0 ;0.900 ;0 ;4.37 ;47.3 ;0 ;0 ;20 ;90.1;
149 ;0:49.70 ;5613 ;14 ;0.705 ;9.7 ;0.0 ;0.900 ;0 ;4.36 ;47.9 ;0 ;0 ;20 ;102.1;
149 ;0:49.80 ;5801 ;14 ;0.723 ;9.6 ;0.0 ;0.900 ;0 ;4.31 ;50.6 ;0 ;0 ;20 ;116.0;
149 ;0:49.90 ;5612 ;14 ;0.705 ;8.1 ;0.0 ;0.900 ;0 ;4.36 ;47.9 ;0 ;0 ;20 ;109.6;
149 ;0:50.00 ;5656 ;14 ;0.704 ;7.6 ;0.0 ;0.900 ;0 ;4.35 ;48.5 ;0 ;0 ;20 ;129.1;
149 ;0:50.10 ;5803 ;14 ;0.710 ;7.2 ;0.0 ;0.900 ;0 ;4.31 ;50.6 ;0 ;0 ;21 ;134.2;
149 ;0:50.20 ;5737 ;14 ;0.717 ;6.6 ;0.0 ;0.900 ;0 ;4.33 ;49.7 ;0 ;0 ;20 ;140.9;
149 ;0:50.30 ;5635 ;14 ;0.708 ;5.5 ;0.0 ;0.900 ;0 ;4.36 ;48.2 ;0 ;0 ;20 ;166.0;
149 ;0:50.40 ;5739 ;14 ;0.710 ;4.8 ;0.0 ;0.900 ;0 ;4.33 ;49.7 ;0 ;0 ;20 ;191.8;
149 ;0:50.50 ;5721 ;14 ;0.716 ;4.5 ;0.0 ;0.900 ;0 ;4.33 ;49.4 ;0 ;0 ;20 ;208.8;
149 ;0:50.60 ;5707 ;14 ;0.726 ;4.0 ;0.0 ;0.900 ;0 ;4.34 ;49.3 ;0 ;0 ;20 ;251.3;
149 ;0:50.70 ;5607 ;14 ;0.749 ;3.3 ;0.0 ;0.900 ;0 ;4.36 ;47.8 ;0 ;0 ;20 ;278.7;
149 ;0:50.80 ;5562 ;14 ;0.756 ;2.7 ;0.0 ;0.900 ;0 ;4.37 ;47.2 ;0 ;0 ;20 ;348.1;
149 ;0:50.90 ;5922 ;14 ;0.758 ;2.2 ;0.0 ;0.900 ;0 ;4.28 ;52.3 ;0 ;0 ;21 ;436.3;
149 ;0:51.00 ;5787 ;13 ;0.748 ;1.5 ;0.0 ;0.900 ;0 ;4.09 ;53.0 ;0 ;0 ;19 ;0.0;
149 ;0:51.10 ;5219 ;13 ;0.738 ;0.6 ;0.0 ;0.900 ;0 ;4.23 ;43.4 ;0 ;0 ;18 ;0.0;
149 ;0:51.20 ;4740 ;12 ;0.742 ;0.6 ;0.0 ;0.900 ;0 ;4.25 ;36.1 ;0 ;0 ;16 ;0.0;
149 ;0:51.30 ;4321 ;11 ;0.774 ;0.0 ;0.0 ;0.900 ;0 ;4.23 ;31.1 ;0 ;0 ;15 ;0.0;
149 ;0:51.40 ;4302 ;9 ;0.861 ;0.0 ;0.0 ;0.900 ;0 ;4.23 ;28.9 ;0 ;0 ;15 ;0.0;
149 ;0:51.50 ;4533 ;9 ;0.916 ;0.0 ;0.0 ;0.900 ;0 ;4.23 ;31.2 ;0 ;0 ;16 ;0.0;
149 ;0:51.60 ;4996 ;8 ;0.804 ;0.0 ;0.0 ;0.900 ;0 ;4.23 ;34.9 ;0 ;0 ;18 ;0.0;
149 ;0:51.70 ;5647 ;8 ;0.800 ;0.0 ;0.0 ;0.900 ;0 ;3.85 ;44.7 ;0 ;0 ;18 ;0.0;
149 ;0:51.80 ;6298 ;8 ;0.823 ;0.0 ;0.0 ;0.900 ;0 ;3.49 ;51.7 ;0 ;0 ;18 ;0.0;
149 ;0:51.90 ;6125 ;7 ;0.865 ;0.0 ;0.0 ;0.900 ;0 ;3.60 ;46.7 ;0 ;0 ;18 ;0.0;
149 ;0:52.00 ;5135 ;7 ;0.859 ;0.0 ;0.0 ;0.900 ;0 ;4.02 ;35.4 ;0 ;0 ;17 ;0.0;
149 ;0:52.10 ;3948 ;6 ;0.839 ;0.0 ;0.0 ;0.900 ;0 ;3.94 ;23.1 ;0 ;0 ;12 ;0.0;
149 ;0:52.20 ;3018 ;6 ;0.878 ;0.0 ;0.0 ;0.900 ;0 ;3.94 ;18.0 ;0 ;0 ;9 ;0.0;
149 ;0:52.30 ;2399 ;6 ;0.897 ;0.0 ;0.0 ;0.900 ;0 ;3.94 ;16.0 ;0 ;0 ;9 ;0.0;
149 ;0:52.40 ;2024 ;5 ;0.503 ;0.0 ;0.0 ;0.900 ;0 ;3.80 ;14.0 ;0 ;0 ;9 ;0.0;
149 ;0:52.50 ;1722 ;3 ;0.503 ;0.0 ;0.0 ;0.900 ;0 ;3.93 ;9.9 ;0 ;0 ;9 ;0.0;
149 ;0:52.60 ;1735 ;1 ;0.507 ;0.0 ;0.0 ;0.900 ;0 ;3.44 ;6.9 ;0 ;0 ;8 ;0.0;
149 ;0:52.70 ;1615 ;0 ;0.504 ;0.0 ;0.0 ;0.900 ;0 ;3.26 ;5.2 ;0 ;0 ;8 ;0.0;
149 ;0:52.80 ;1648 ;0 ;0.503 ;0.0 ;0.0 ;0.900 ;0 ;3.25 ;5.2 ;0 ;0 ;8 ;0.0;
149 ;0:52.90 ;1546 ;0 ;0.500 ;0.0 ;0.0 ;0.900 ;0 ;3.29 ;5.0 ;0 ;0 ;8 ;0.0;
149 ;0:53.00 ;1579 ;0 ;0.503 ;0.0 ;0.0 ;0.900 ;0 ;3.27 ;5.1 ;0 ;0 ;8 ;0.0;
149 ;0:53.10 ;1689 ;0 ;0.500 ;0.0 ;0.0 ;0.900 ;0 ;3.23 ;5.3 ;0 ;0 ;8 ;0.0;
149 ;0:53.20 ;1616 ;0 ;0.501 ;0.0 ;0.0 ;0.900 ;0 ;3.26 ;5.2 ;0 ;0 ;8 ;0.0;
149 ;0:53.30 ;1722 ;0 ;0.505 ;0.0 ;0.0 ;0.900 ;0 ;3.22 ;5.4 ;0 ;0 ;8 ;0.0;
